arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
quicgo,3,67690.13699999999,,83742,,,
quicgo,3,67694.616,,85022,,,
quicgo,3,69019.544,87040,82462,23091,20587,20587
quicgo,3,69091.212,,83742,,,
quicgo,3,69096.503,,85022,,,
quicgo,3,69121.221,,86302,,,
quicgo,3,69128.254,,87582,,,
quicgo,3,69681.597,89600,85022,22863,,21268
quicgo,3,69700.433,,86302,,,
quicgo,3,69706.896,,87582,,,
quicgo,3,69717.045,,87853,,,
quicgo,3,69887.806,,89133,,,
quicgo,3,69891.63399999999,,90413,,,
quicgo,3,70757.131,92160,87853,22755,,22004
quicgo,3,70793.061,,89133,,,
quicgo,3,70799.343,,90413,,,
quicgo,3,70805.244,,91693,,,
quicgo,3,70815.274,,92973,,,
quicgo,3,71883.604,94720,90413,22802,,23134
quicgo,3,71915.86700000001,,91693,,,
quicgo,3,71922.84,,92973,,,
quicgo,3,71927.43900000001,,94253,,,
quicgo,3,71930.796,,95533,,,
quicgo,3,72898.681,97280,92973,22839,,23098
quicgo,3,72915.584,,94253,,,
quicgo,3,72921.435,,95533,,,
quicgo,3,72941.24399999999,,96813,,,
quicgo,3,72945.432,,98093,,,
quicgo,3,74134.27,99840,95533,23024,,24324
quicgo,3,74160.28,,96813,,,
quicgo,3,74166.382,,98093,,,
quicgo,3,74172.494,,99373,,,
quicgo,3,74192.78300000001,,100653,,,
quicgo,3,75757.01,103680,96813,23254,,24865
quicgo,3,75788.55099999999,,98093,,,
quicgo,3,75795.014,,99373,,,
quicgo,3,75800.104,,100653,,,
quicgo,3,75836.494,,101933,,,
quicgo,3,75843.007,,103213,,,
quicgo,3,75855.05,,104493,,,
quicgo,3,76630.894,106240,101933,23425,,24630
quicgo,3,76651.844,,103213,,,
quicgo,3,76658.12599999999,,104493,,,
quicgo,3,76664.389,,104772,,,
quicgo,3,76802.019,,106052,,,
quicgo,3,76823.86200000001,,107332,,,
quicgo,3,78184.21399999999,110080,103492,23646,,25195
quicgo,3,78199.704,,104772,,,
quicgo,3,78202.70999999999,,106052,,,
quicgo,3,78204.964,,107332,,,
quicgo,3,78220.354,,108612,,,
quicgo,3,78222.869,,109892,,,
quicgo,3,78229.361,,111172,,,
quicgo,3,78850.314,112640,109621,23792,,24814
quicgo,3,78862.23800000001,,110901,,,
quicgo,3,78864.963,,112181,,,
quicgo,3,78868.05900000001,,113461,,,
quicgo,3,79892.955,115200,110901,24048,,25842
quicgo,3,79906.91200000001,,112181,,,
quicgo,3,79910.098,,113461,,,
quicgo,3,79932.852,,114741,,,
quicgo,3,79944.42499999999,,116021,,,
quicgo,3,81066.44300000001,117760,113461,24244,,25624
quicgo,3,81134.605,,114741,,,
quicgo,3,81162.429,,116021,,,
quicgo,3,81169.954,,117301,,,
quicgo,3,81174.603,,118581,,,
quicgo,3,82161.27500000001,120320,116021,24492,,26235
quicgo,3,82201.343,,117301,,,
quicgo,3,82206.85299999999,,118581,,,
quicgo,3,82227.513,,119861,,,
quicgo,3,82232.473,,121141,,,
quicgo,3,83239.965,122880,118581,24744,,26512
quicgo,3,83274.432,,119861,,,
quicgo,3,83279.021,,121141,,,
quicgo,3,83285.28300000001,,122421,,,
quicgo,3,83309.11899999999,,122692,,,
quicgo,3,83393.062,,123972,,,
quicgo,3,84707.205,126720,120132,25039,,27104
quicgo,3,84726.89300000001,,121412,,,
quicgo,3,84732.083,,122692,,,
quicgo,3,84735.981,,123972,,,
quicgo,3,84741.561,,125252,,,
quicgo,3,84763.193,,126532,,,
quicgo,3,84828.36,,127812,,,
quicgo,3,85758.702,129280,125252,25285,,27008
quicgo,3,85772.86,,126532,,,
quicgo,3,85775.595,,127812,,,
quicgo,3,85787.46800000001,,129092,,,
quicgo,3,85790.44399999999,,130372,,,
quicgo,3,86987.734,131840,127812,25619,,27964
quicgo,3,87078.069,,129092,,,
quicgo,3,87083.79,,130372,,,
quicgo,3,87106.284,,131652,,,
quicgo,3,87111.013,,132932,,,
quicgo,3,88018.372,134400,130372,25920,,28029
quicgo,3,88082.54599999999,,131652,,,
quicgo,3,88089.079,,132932,,,
quicgo,3,88112.404,,134212,,,
quicgo,3,88118.02500000001,,135492,,,
quicgo,3,89165.234,136960,132932,26227,,28378
quicgo,3,89195.572,,134212,,,
quicgo,3,89201.835,,135492,,,
quicgo,3,89232.584,,136772,,,
quicgo,3,89239.197,,138052,,,
quicgo,3,90115.159,139520,135492,26606,,29264
quicgo,3,90141.53,,136772,,,
quicgo,3,90147.762,,138052,,,
quicgo,3,90154.655,,139332,,,
quicgo,3,90186.758,,139603,,,
quicgo,3,91087.103,142080,137043,26944,,29315
quicgo,3,91103.405,,138323,,,
quicgo,3,91106.49100000001,,139603,,,
quicgo,3,91157.069,,140883,,,
quicgo,3,91189.812,,142163,,,
quicgo,3,92175.928,145920,139332,27274,,29585
quicgo,3,92194.975,,140612,,,
quicgo,3,92251.886,,141892,,,
quicgo,3,92257.106,,143172,,,
quicgo,3,92262.917,,144452,,,
quicgo,3,92278.01599999999,,145732,,,
quicgo,3,92283.878,,147012,,,
quicgo,3,93244.62,148480,144452,27672,,30463
quicgo,3,93258.427,,145732,,,
quicgo,3,93262.99500000001,,147012,,,
quicgo,3,93266.312,,148292,,,
quicgo,3,93278.00499999999,,149572,,,
quicgo,3,94401.772,151040,147012,28050,,30700
quicgo,3,94429.375,,148292,,,
quicgo,3,94434.675,,149572,,,
quicgo,3,94458.241,,150852,,,
quicgo,3,94463.341,,152132,,,
quicgo,3,95403.964,153600,149572,28505,,31697
quicgo,3,95428.271,,150852,,,
quicgo,3,95432.85,,152132,,,
quicgo,3,95437.68900000001,,153412,,,
quicgo,3,95459.031,,154692,,,
quicgo,3,96431.60500000001,156160,152132,28873,,31453
quicgo,3,96458.948,,153412,,,
quicgo,3,96468.547,,154692,,,
quicgo,3,96477.164,,155972,,,
quicgo,3,96484.217,,157252,,,
quicgo,3,97486.019,158720,154692,29322,,32471
quicgo,3,97545.654,,154971,,,
quicgo,3,97553.229,,156251,,,
quicgo,3,97557.96800000001,,157531,,,
quicgo,3,97575.823,,158811,,,
quicgo,3,98562.208,161280,156251,29700,,32349
quicgo,3,98577.01699999999,,157531,,,
quicgo,3,98580.41299999999,,158811,,,
quicgo,3,98583.84999999999,,160091,,,
quicgo,3,98586.365,,161371,,,
quicgo,3,99622.198,163840,158811,30159,,33378
quicgo,3,99673.35699999999,,160091,,,
quicgo,3,99677.054,,161371,,,
quicgo,3,99691.302,,162651,,,
quicgo,3,99703.486,,163931,,,
quicgo,3,100641.789,166400,161371,30521,,33058
quicgo,3,100663.06,,162651,,,
quicgo,3,100669.563,,163931,,,
quicgo,3,100703.949,,165211,,,
quicgo,3,100720.692,,166491,,,
quicgo,3,102015.63,168960,163931,30980,,34200
quicgo,3,102065.738,,165211,,,
quicgo,3,102072.80099999999,,166491,,,
quicgo,3,102087.85,,167771,,,
quicgo,3,102090.676,,169051,,,
quicgo,3,102913.648,171520,166491,31519,,35297
quicgo,3,102951.15,,167771,,,
quicgo,3,102956.82100000001,,169051,,,
quicgo,3,102962.683,,170331,,,
quicgo,3,102981.088,,171611,,,
quicgo,3,103831.069,174080,169051,31913,,34674
quicgo,3,103849.164,,170331,,,
quicgo,3,103852.42,,171611,,,
quicgo,3,103856.508,,172891,,,
quicgo,3,103859.544,,173162,,,
quicgo,3,103968.391,,174442,,,
quicgo,3,104874.498,176640,171882,32386,,35704
quicgo,3,104888.816,,173162,,,
quicgo,3,104892.212,,174442,,,
quicgo,3,104895.649,,175722,,,
quicgo,3,104898.124,,177002,,,
quicgo,3,106004.171,180480,174171,32868,,36249
quicgo,3,106021.284,,175451,,,
quicgo,3,106024.32,,176731,,,
quicgo,3,106026.424,,178011,,,
quicgo,3,106042.665,,179291,,,
quicgo,3,106053.957,,180571,,,
quicgo,3,107141.069,183040,178011,33408,,37192
quicgo,3,107160.226,,179291,,,
quicgo,3,107165.336,,180571,,,
quicgo,3,107185.225,,181851,,,
quicgo,3,107191.14600000001,,183131,,,
quicgo,3,108282.936,185600,180571,33903,,37375
quicgo,3,108306.85200000001,,181851,,,
quicgo,3,108312.193,,183131,,,
quicgo,3,108332.642,,184411,,,
quicgo,3,108337.08099999999,,185691,,,
quicgo,3,109387.70700000001,188160,183131,34475,,38479
quicgo,3,109412.66500000001,,184411,,,
quicgo,3,109417.444,,185691,,,
quicgo,3,109439.808,,186971,,,
quicgo,3,109447.132,,188251,,,
quicgo,3,110479.27799999999,190720,185691,34964,,38395
quicgo,3,110549.815,,186971,,,
quicgo,3,110555.927,,188251,,,
quicgo,3,110564.313,,189531,,,
quicgo,3,110628.20700000001,,190811,,,
quicgo,3,111386.216,193280,188251,35516,,39388
quicgo,3,111401.736,,188530,,,
quicgo,3,111408.279,,189810,,,
quicgo,3,111414.25,,191090,,,
quicgo,3,111419.861,,192370,,,
quicgo,3,111446.272,,193650,,,
quicgo,3,112394.59999999999,195840,191090,36000,,39392
quicgo,3,112408.978,,192370,,,
quicgo,3,112411.873,,193650,,,
quicgo,3,112423.78700000001,,194930,,,
quicgo,3,112426.552,,196210,,,
quicgo,3,113447.17,198400,193650,36554,,40433
quicgo,3,113464.614,,194930,,,
quicgo,3,113468.942,,196210,,,
quicgo,3,113474.272,,197490,,,
quicgo,3,113490.243,,198770,,,
quicgo,3,114515.49,200960,196210,37020,,40286
quicgo,3,114528.084,,197490,,,
quicgo,3,114531.32100000001,,198770,,,
quicgo,3,114534.447,,200050,,,
quicgo,3,114536.791,,201330,,,
quicgo,3,115686.741,203520,198770,37567,,41402
quicgo,3,115838.35399999999,,200050,,,
quicgo,3,115844.166,,201330,,,
quicgo,3,115850.869,,202610,,,
quicgo,3,115877.18,,203890,,,
quicgo,3,116861.446,206080,201330,37983,,40902
quicgo,3,116886.15400000001,,202610,,,
quicgo,3,116891.404,,203890,,,
quicgo,3,116897.446,,205170,,,
quicgo,3,116915.591,,206450,,,
quicgo,3,117710.201,208640,203890,38466,,41847
quicgo,3,117740.179,,205170,,,
quicgo,3,117748.535,,206450,,,
quicgo,3,117756.481,,206721,,,
quicgo,3,118328.931,,208001,,,
quicgo,3,118337.718,,209281,,,
quicgo,3,118975.26299999999,,206721,39039,,43054
quicgo,3,118996.794,,208001,,,
quicgo,3,119001.313,,209281,,,
quicgo,3,120068.826,,206442,39575,,43334
quicgo,3,120116.458,,207722,,,
quicgo,3,120125.306,,209002,,,
quicgo,3,121051.45,,206442,40146,,44144
quicgo,3,121065.678,,207722,,,
quicgo,3,121069.13500000001,,209002,,,
quicgo,3,122135.277,,206442,40604,,43811
quicgo,3,122201.284,,207722,,,
quicgo,3,122206.945,,209002,,,
quicgo,3,123087.643,,206442,41128,,44797
quicgo,3,123111.249,,207722,,,
quicgo,3,123116.98,,209002,,,
quicgo,3,124340.18299999999,,206442,41739,,46022
quicgo,3,124363.04800000001,,207722,,,
quicgo,3,124368.769,,209002,,,
quicgo,3,125279.65000000001,,206442,42315,,46353
quicgo,3,125296.302,,207722,,,
quicgo,3,125299.74900000001,,209002,,,
quicgo,3,126251.543,,206442,42807,,46255
quicgo,3,126265.841,,207722,,,
quicgo,3,126269.047,,209002,,,
quicgo,3,127309.353,,206442,43369,,47308
quicgo,3,127323.821,,207722,,,
quicgo,3,127327.087,,209002,,,
quicgo,3,128352.494,,206442,43839,,47136
quicgo,3,128371.10999999999,,207722,,,
quicgo,3,128378.986,,209002,,,
quicgo,3,129564.08300000001,,206442,44396,,48295
quicgo,3,129609.41,,207722,,,
quicgo,3,129617.827,,209002,,,
quicgo,3,130623.72099999999,,206442,44884,,48304
quicgo,3,130652.79699999999,,207722,,,
quicgo,3,130657.927,,209002,,,
quicgo,3,131652.79499999998,,206442,45440,,49337
quicgo,3,131678.45500000002,,206723,,,
quicgo,3,131692.552,,208003,,,
quicgo,3,131697.652,,209283,,,
quicgo,3,132628.561,,206723,45916,,49253
quicgo,3,132680.05099999998,,208003,,,
quicgo,3,132684.219,,209283,,,
quicgo,3,133689.057,,206452,46473,,50379
quicgo,3,133707.64299999998,,207732,,,
quicgo,3,133711.661,,209012,,,
quicgo,3,134912.597,,206452,46925,,50089
quicgo,3,134927.085,,207732,,,
quicgo,3,134950.46099999998,,209012,,,
quicgo,3,135861.46600000001,,206452,47436,,51018
quicgo,3,135882.327,,207732,,,
quicgo,3,135886.905,,209012,,,
quicgo,3,137161.827,,206452,48046,,52317
quicgo,3,137191.875,,207732,,,
quicgo,3,137197.877,,209012,,,
quicgo,3,138249.65800000002,,206452,48575,,52279
quicgo,3,138287.702,,207732,,,
quicgo,3,138318.722,,209012,,,
quicgo,3,139118.087,,206452,49157,,53232
quicgo,3,139141.38199999998,,207732,,,
quicgo,3,139147.794,,209012,,,
quicgo,3,140115.781,,206452,49630,,52949
quicgo,3,140130.13900000002,,207732,,,
quicgo,3,140133.645,,209012,,,
quicgo,3,141159.694,,206452,50173,,53980
quicgo,3,141173.66100000002,,207732,,,
quicgo,3,141176.76700000002,,209012,,,
quicgo,3,142528.668,,206452,50704,,54424
quicgo,3,142576.32,,207732,,,
quicgo,3,142581.239,,209012,,,
quicgo,3,143458.55299999999,,206452,51281,,55324
quicgo,3,143484.33299999998,,207732,,,
quicgo,3,143490.214,,209012,,,
quicgo,3,144432.75600000002,,206452,51757,,55091
quicgo,3,144457.875,,207732,,,
quicgo,3,144472.203,,209012,,,
quicgo,3,145521.53999999998,,206452,52315,,56225
quicgo,3,145549.284,,206733,,,
quicgo,3,145557.821,,208013,,,
quicgo,3,145562.229,,209293,,,
quicgo,3,146470.606,,206733,52805,,56237
quicgo,3,146486.136,,208013,,,
quicgo,3,146489.402,,209293,,,
quicgo,3,147600.966,,206462,53380,,57411
quicgo,3,147615.183,,207742,,,
quicgo,3,147618.84,,209022,,,
quicgo,3,148750.774,,206462,53899,,57538
quicgo,3,148800.27000000002,,207742,,,
quicgo,3,148803.84699999998,,209022,,,
quicgo,3,149937.529,,206462,54498,,58692
quicgo,3,149955.654,,207742,,,
quicgo,3,149959.09,,209022,,,
quicgo,3,151070.119,,206462,55022,,58695
quicgo,3,151099.125,,207742,,,
quicgo,3,151106.299,,209022,,,
quicgo,3,152170.616,,206462,55624,,59838
quicgo,3,152202.669,,207742,,,
quicgo,3,152208.46,,209022,,,
quicgo,3,153065.23500000002,,206462,56258,,60702
quicgo,3,153088.761,,207742,,,
quicgo,3,153094.883,,209022,,,
quicgo,3,154096.163,,206462,56818,,60739
quicgo,3,154111.08200000002,,207742,,,
quicgo,3,154113.907,,209022,,,
quicgo,3,155057.426,,206462,57432,,61735
quicgo,3,155072.365,,207742,,,
quicgo,3,155075.391,,209022,,,
quicgo,3,156178.763,,206462,57961,,61669
quicgo,3,156194.704,,207742,,,
quicgo,3,156200.535,,209022,,,
quicgo,3,157403.757,,206462,58572,,62851
quicgo,3,157441.09,,207742,,,
quicgo,3,157450.418,,209022,,,
quicgo,3,158444.259,,206462,59103,,62823
quicgo,3,158523.573,,207742,,,
quicgo,3,158531.45799999998,,209022,,,
quicgo,3,159458.49599999998,,206462,59704,,63913
quicgo,3,159477.39200000002,,206744,,,
quicgo,3,159484.266,,208024,,,
quicgo,3,159487.051,,209304,,,
quicgo,3,160448.62399999998,,206744,60225,,63874
quicgo,3,160561.703,,208024,,,
quicgo,3,160568.105,,209304,,,
quicgo,3,161529.879,,206465,60686,,63914
quicgo,3,161559.717,,207745,,,
quicgo,3,161566.27,,209025,,,
quicgo,3,162644.719,,206465,61227,,65015
quicgo,3,162659.377,,207745,,,
quicgo,3,162663.135,,209025,,,
quicgo,3,163716.827,,206465,61704,,65043
quicgo,3,163742.396,,207745,,,
quicgo,3,163747.85700000002,,209025,,,
quicgo,3,164852.498,,206465,62259,,66147
quicgo,3,164878.378,,207745,,,
quicgo,3,164883.44799999997,,209025,,,
quicgo,3,165841.394,,206465,62731,,66037
quicgo,3,165867.625,,207745,,,
quicgo,3,165988.88999999998,,209025,,,
quicgo,3,166927.17799999999,,206465,63281,,67134
quicgo,3,166962.617,,207745,,,
quicgo,3,166966.454,,209025,,,
quicgo,3,167892.058,,206465,63763,,67144
quicgo,3,167909.17099999997,,207745,,,
quicgo,3,167912.127,,209025,,,
quicgo,3,169056.299,,206465,64323,,68244
quicgo,3,169071.38900000002,,207745,,,
quicgo,3,169075.396,,209025,,,
quicgo,3,170393.095,,206465,64813,,68243
quicgo,3,170414.446,,207745,,,
quicgo,3,170420.748,,209025,,,
quicgo,3,171252.28,,206465,65340,,69030
quicgo,3,171326.864,,207745,,,
quicgo,3,171335.501,,209025,,,
quicgo,3,172229.348,,206465,65817,,69159
quicgo,3,172255.809,,207745,,,
quicgo,3,172263.81399999998,,209025,,,
quicgo,3,173361.48700000002,,206465,66372,,70257
quicgo,3,173385.664,,206747,,,
quicgo,3,173393.64,,208027,,,
quicgo,3,173398.419,,209307,,,
quicgo,3,174300.31600000002,,206747,66868,,70347
quicgo,3,174320.415,,208027,,,
quicgo,3,174324.103,,209307,,,
quicgo,3,175338.42799999999,,206747,67437,,71428
quicgo,3,175351.764,,208027,,,
quicgo,3,175354.81,,209307,,,
quicgo,3,175960.904,,207756,67995,,71902
quicgo,3,176008.807,,209036,,,
quicgo,3,177051.70799999998,,206476,68500,,72043
quicgo,3,177068.23,,207756,,,
quicgo,3,177072.889,,209036,,,
quicgo,3,178177.831,,206476,69081,,73156
quicgo,3,178209.542,,207756,,,
quicgo,3,178218.209,,209036,,,
quicgo,3,179351.345,,206476,69586,,73124
quicgo,3,179386.35199999998,,207756,,,
quicgo,3,179392.033,,209036,,,
quicgo,3,180368.79200000002,,206476,70158,,74167
quicgo,3,180399.66100000002,,207756,,,
quicgo,3,180403.549,,209036,,,
quicgo,3,181340.043,,206476,70649,,74092
quicgo,3,181355.64299999998,,207756,,,
quicgo,3,181358.9,,209036,,,
quicgo,3,182247.522,,206476,71192,,74996
quicgo,3,182262.291,,207756,,,
quicgo,3,182265.407,,209036,,,
quicgo,3,183366.19,,206476,71664,,74975
quicgo,3,183383.21300000002,,207756,,,
quicgo,3,183387.832,,209036,,,
quicgo,3,184644.54200000002,,206476,72231,,76208
quicgo,3,184685.251,,207756,,,
quicgo,3,184733.845,,209036,,,
quicgo,3,185618.66,,206476,72713,,76092
quicgo,3,185644.51,,207756,,,
quicgo,3,185650.03100000002,,209036,,,
quicgo,3,186832.528,,206476,73282,,77272
quicgo,3,186854.731,,207756,,,
quicgo,3,186881.452,,208038,,,
quicgo,3,187101.60400000002,,209318,,,
quicgo,3,187580.217,,206758,73738,,76934
quicgo,3,187593.492,,208038,,,
quicgo,3,187596.19799999997,,209318,,,
quicgo,3,188683.274,,206758,74277,,78052
quicgo,3,188702.091,,208038,,,
quicgo,3,188707.241,,209318,,,
quicgo,3,189219.202,,207759,74712,,77763
quicgo,3,189231.897,,209039,,,
quicgo,3,190407.466,,206479,75228,,78846
quicgo,3,190422.495,,207759,,,
quicgo,3,190425.411,,209039,,,
quicgo,3,191668.004,,206479,75830,,80050
quicgo,3,191691.63,,207759,,,
quicgo,3,191697.12000000002,,209039,,,
quicgo,3,192653.00300000003,,206479,76362,,80090
quicgo,3,192712.368,,207759,,,
quicgo,3,192718.369,,209039,,,
quicgo,3,194143.091,,206479,76972,,81249
quicgo,3,194247.714,,207759,,,
quicgo,3,194254.357,,209039,,,
quicgo,3,194680.40099999998,,206479,77487,,81100
quicgo,3,194727.693,,207759,,,
quicgo,3,194733.17299999998,,209039,,,
quicgo,3,195813.60799999998,,206479,78080,,82232
quicgo,3,195833.30599999998,,207759,,,
quicgo,3,195837.84399999998,,209039,,,
quicgo,3,196724.19199999998,,206479,78581,,82096
quicgo,3,196738.62,,207759,,,
quicgo,3,196759.04,,209039,,,
quicgo,3,198051.84,,206479,79189,,83448
quicgo,3,198074.624,,207759,,,
quicgo,3,198102.638,,209039,,,
quicgo,3,199075.683,,206479,79667,,83019
quicgo,3,199130.39599999998,,207759,,,
quicgo,3,199138.0,,209039,,,
quicgo,3,199968.329,,206479,80216,,84065
quicgo,3,200022.825,,207759,,,
quicgo,3,200027.31399999998,,209039,,,
quicgo,3,201078.24,,206479,80693,,84035
quicgo,3,201114.851,,206750,,,
quicgo,3,201125.44199999998,,208030,,,
quicgo,3,201130.832,,209310,,,
quicgo,3,202126.221,209920,206750,81245,,85112
quicgo,3,202152.883,,208030,,,
quicgo,3,202158.944,,209310,,,
quicgo,3,202181.97900000002,,210590,,,
quicgo,3,203200.933,,207759,81767,,85428
quicgo,3,203218.076,,209039,,,
quicgo,3,203222.174,,210319,,,
quicgo,3,204226.897,,207759,82281,,85881
quicgo,3,204240.74300000002,,209039,,,
quicgo,3,204244.31000000003,,210319,,,
quicgo,3,205457.256,,207759,82792,,86373
quicgo,3,205482.415,,209039,,,
quicgo,3,205492.845,,210319,,,
quicgo,3,206559.823,,207759,83235,,86337
quicgo,3,206588.058,,209039,,,
quicgo,3,206596.684,,210319,,,
quicgo,3,207922.44400000002,,207759,83676,,86768
quicgo,3,207943.976,,209039,,,
quicgo,3,207947.854,,210319,,,
quicgo,3,208667.65899999999,,207759,84010,,86349
quicgo,3,208683.69,,209039,,,
quicgo,3,208686.746,,210319,,,
quicgo,3,209526.171,,207759,84303,,86355
quicgo,3,209541.72199999998,,209039,,,
quicgo,3,209545.669,,210319,,,
quicgo,3,210595.60400000002,,207759,84538,,86185
quicgo,3,210608.97,,209039,,,
quicgo,3,210612.416,,210319,,,
quicgo,3,211599.14800000002,,207759,84751,,86245
quicgo,3,211611.983,,209039,,,
quicgo,3,211615.19,,210319,,,
quicgo,3,212844.652,,207759,84970,,86505
quicgo,3,212914.117,,209039,,,
quicgo,3,212920.128,,210319,,,
quicgo,3,214005.502,,207759,85161,,86504
quicgo,3,214036.592,,209039,,,
quicgo,3,214043.24500000002,,209321,,,
quicgo,3,214257.09,,210601,,,
quicgo,3,215182.874,,208041,85356,,86725
quicgo,3,215206.58000000002,,209321,,,
quicgo,3,215211.97100000002,,210601,,,
quicgo,3,215930.036,,208041,85464,,86224
quicgo,3,215949.734,,209321,,,
quicgo,3,215955.77599999998,,210601,,,
quicgo,3,217000.466,,207760,85435,,85239
quicgo,3,217021.697,,209040,,,
quicgo,3,217025.62399999998,,210320,,,
quicgo,3,218096.831,,207760,85550,,86361
quicgo,3,218110.186,,209040,,,
quicgo,3,218113.843,,210320,,,
quicgo,3,219348.055,,207760,85673,,86535
quicgo,3,219374.366,,209040,,,
quicgo,3,219379.747,,210320,,,
quicgo,3,220429.531,,207760,85785,,86572
quicgo,3,220454.55899999998,,209040,,,
quicgo,3,220459.258,,210320,,,
