arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
quicgo,1,58727.130000000005,60160,50441,23214,,24168
quicgo,1,58749.369999999995,,51721,,,
quicgo,1,58753.769,,53001,,,
quicgo,1,59731.993,62720,50441,23298,,23893
quicgo,1,59762.71,,51721,,,
quicgo,1,59768.195,,53001,,,
quicgo,1,59774.212,,54281,,,
quicgo,1,61134.566,,55561,,,
quicgo,1,61225.524,,56841,,,
quicgo,1,61235.67,,58121,,,
quicgo,1,61327.351,66560,54281,23404,,24151
quicgo,1,61354.935,,55561,,,
quicgo,1,62342.24,69120,53001,23453,,23801
quicgo,1,62359.286,,54281,,,
quicgo,1,62363.043,,55561,,,
quicgo,1,62365.685,,56841,,,
quicgo,1,63421.320999999996,71680,54281,23463,,23536
quicgo,1,63438.015999999996,,55561,,,
quicgo,1,63441.722,,56841,,,
quicgo,1,63444.776,,58121,,,
quicgo,1,64727.753000000004,,59401,,,
quicgo,1,64733.78,,60681,,,
quicgo,1,64758.47,,61961,,,
quicgo,1,64771.327999999994,,63241,,,
quicgo,1,65219.976,76800,59151,23476,,23567
quicgo,1,65303.702000000005,,60431,,,
quicgo,1,65315.354,,61711,,,
quicgo,1,66365.471,79360,59151,23479,,23503
quicgo,1,66390.54299999999,,60431,,,
quicgo,1,66396.721,,61711,,,
quicgo,1,66401.01,,62991,,,
quicgo,1,67762.805,83200,59151,23490,,23572
quicgo,1,67786.25099999999,,60431,,,
quicgo,1,67791.394,,60702,,,
quicgo,1,67913.843,,61982,,,
quicgo,1,67920.121,,63262,,,
quicgo,1,67940.633,,64542,,,
quicgo,1,67945.57500000001,,65822,,,
quicgo,1,69262.409,,67102,,,
quicgo,1,69271.51999999999,,68382,,,
quicgo,1,69274.815,,69662,,,
quicgo,1,69288.817,,70942,,,
quicgo,1,69291.23800000001,,72222,,,
quicgo,1,70546.139,,73502,,,
quicgo,1,70551.754,,74782,,,
quicgo,1,70554.436,,76062,,,
quicgo,1,70568.38799999999,,77342,,,
quicgo,1,71983.572,,78622,,,
quicgo,1,72015.214,,79902,,,
quicgo,1,72020.307,,81182,,,
quicgo,1,72024.18400000001,,82462,,,
quicgo,1,72066.13299999999,,83742,,,
quicgo,1,73550.874,87040,79902,23144,20724,20724
quicgo,1,73628.69399999999,,81182,,,
quicgo,1,73655.46399999999,,82462,,,
quicgo,1,73661.119,,83742,,,
quicgo,1,73667.789,,85022,,,
quicgo,1,73680.235,,86302,,,
quicgo,1,73685.358,,87582,,,
quicgo,1,74386.62,89600,85022,22935,,21479
quicgo,1,74407.885,,86302,,,
quicgo,1,74415.318,,87582,,,
quicgo,1,74422.90199999999,,87853,,,
quicgo,1,74592.36799999999,,89133,,,
quicgo,1,74599.751,,90413,,,
quicgo,1,75350.801,92160,87853,22803,,21882
quicgo,1,75365.597,,89133,,,
quicgo,1,75368.52,,90413,,,
quicgo,1,75382.985,,91693,,,
quicgo,1,76292.341,94720,89133,22807,,22842
quicgo,1,76306.183,,90413,,,
quicgo,1,76321.662,,91693,,,
quicgo,1,76325.51,,92973,,,
quicgo,1,76333.797,,94253,,,
quicgo,1,77478.161,97280,91693,22791,,22686
quicgo,1,77495.34800000001,,92973,,,
quicgo,1,77499.939,,94253,,,
quicgo,1,77505.05200000001,,95533,,,
quicgo,1,77521.053,,96813,,,
quicgo,1,77526.407,,98093,,,
quicgo,1,78629.391,99840,95533,22924,,23860
quicgo,1,78661.817,,96813,,,
quicgo,1,78669.531,,98093,,,
quicgo,1,78702.01699999999,,99373,,,
quicgo,1,78706.929,,100653,,,
quicgo,1,80223.208,103680,96813,23140,,24659
quicgo,1,80244.091,,98093,,,
quicgo,1,80247.366,,99373,,,
quicgo,1,80250.14899999999,,100653,,,
quicgo,1,80254.488,,101933,,,
quicgo,1,80273.353,,103213,,,
quicgo,1,80275.924,,104493,,,
quicgo,1,81241.416,106240,101933,23307,,24477
quicgo,1,81274.605,,103213,,,
quicgo,1,81279.557,,104493,,,
quicgo,1,81283.585,,104772,,,
quicgo,1,81418.541,,106052,,,
quicgo,1,81426.818,,107332,,,
quicgo,1,82884.749,111360,103221,23521,,25024
quicgo,1,82902.66900000001,,104501,,,
quicgo,1,82907.621,,105781,,,
quicgo,1,82911.35800000001,,107061,,,
quicgo,1,82914.93400000001,,108341,,,
quicgo,1,82920.117,,109621,,,
quicgo,1,82948.846,,110901,,,
quicgo,1,82959.143,,112181,,,
quicgo,1,84359.938,115200,108341,23775,,25557
quicgo,1,84377.255,,109621,,,
quicgo,1,84382.619,,110901,,,
quicgo,1,84385.492,,112181,,,
quicgo,1,84398.58099999999,,113461,,,
quicgo,1,84401.544,,114741,,,
quicgo,1,84403.935,,116021,,,
quicgo,1,85694.93699999999,117760,113461,24032,,25832
quicgo,1,85771.25,,114741,,,
quicgo,1,85777.57800000001,,116021,,,
quicgo,1,85784.218,,117301,,,
quicgo,1,85812.475,,118581,,,
quicgo,1,86662.76000000001,120320,116021,24204,,25413
quicgo,1,86691.87,,117301,,,
quicgo,1,86698.40999999999,,118581,,,
quicgo,1,86704.91900000001,,119861,,,
quicgo,1,86726.355,,121141,,,
quicgo,1,87691.747,122880,118581,24484,,26451
quicgo,1,87783.861,,119861,,,
quicgo,1,87790.651,,121141,,,
quicgo,1,87798.366,,122421,,,
quicgo,1,87802.48400000001,,122692,,,
quicgo,1,87882.945,,123972,,,
quicgo,1,88683.903,125440,121412,24701,,26224
quicgo,1,88699.302,,122692,,,
quicgo,1,88703.00899999999,,123972,,,
quicgo,1,88706.676,,125252,,,
quicgo,1,88722.055,,126532,,,
quicgo,1,89762.186,128000,123972,25026,,27306
quicgo,1,89822.156,,125252,,,
quicgo,1,89827.95199999999,,126532,,,
quicgo,1,89833.637,,127812,,,
quicgo,1,89849.257,,129092,,,
quicgo,1,90670.75300000001,130560,126532,25289,,27138
quicgo,1,90688.01999999999,,127812,,,
quicgo,1,90693.00300000001,,129092,,,
quicgo,1,90710.441,,130372,,,
quicgo,1,90713.374,,131652,,,
quicgo,1,91762.94300000001,133120,129092,25497,,26955
quicgo,1,91814.223,,130372,,,
quicgo,1,91818.02,,131652,,,
quicgo,1,91822.038,,132932,,,
quicgo,1,91839.185,,134212,,,
quicgo,1,93259.63799999999,135680,131652,25857,,28384
quicgo,1,93339.386,,132932,,,
quicgo,1,93350.466,,134212,,,
quicgo,1,93361.144,,135492,,,
quicgo,1,93368.145,,136772,,,
quicgo,1,94548.063,139520,132932,26278,,29230
quicgo,1,94628.906,,134212,,,
quicgo,1,94637.585,,135492,,,
quicgo,1,94640.799,,136772,,,
quicgo,1,94656.791,,138052,,,
quicgo,1,94660.377,,139332,,,
quicgo,1,94663.652,,139603,,,
quicgo,1,95556.79999999999,142080,137043,26627,,29072
quicgo,1,95579.471,,138323,,,
quicgo,1,95587.558,,139603,,,
quicgo,1,95611.907,,140883,,,
quicgo,1,95617.673,,142163,,,
quicgo,1,96717.769,145920,139332,26908,,28878
quicgo,1,96746.689,,140612,,,
quicgo,1,96750.24399999999,,141892,,,
quicgo,1,96752.474,,143172,,,
quicgo,1,96759.416,,144452,,,
quicgo,1,96761.877,,145732,,,
quicgo,1,96764.167,,147012,,,
quicgo,1,97758.117,148480,144452,27262,,29746
quicgo,1,97775.866,,145732,,,
quicgo,1,97780.487,,147012,,,
quicgo,1,97795.18299999999,,148292,,,
quicgo,1,97797.895,,149572,,,
quicgo,1,98892.084,151040,147012,27711,,30859
quicgo,1,98917.57800000001,,148292,,,
quicgo,1,99027.793,,149572,,,
quicgo,1,99056.974,,150852,,,
quicgo,1,99064.45700000001,,152132,,,
quicgo,1,100067.548,153600,149572,28080,,30666
quicgo,1,100107.16600000001,,150852,,,
quicgo,1,100114.23700000001,,152132,,,
quicgo,1,100135.242,,153412,,,
quicgo,1,100152.75,,154692,,,
quicgo,1,100998.29,156160,152132,28527,,31663
quicgo,1,101019.193,,153412,,,
quicgo,1,101044.668,,154692,,,
quicgo,1,101049.39899999999,,155972,,,
quicgo,1,101053.698,,157252,,,
quicgo,1,102114.282,158720,154692,28891,,31444
quicgo,1,102175.85800000001,,154971,,,
quicgo,1,102185.642,,156251,,,
quicgo,1,102191.116,,157531,,,
quicgo,1,102196.501,,158811,,,
quicgo,1,103189.752,161280,156251,29344,,32520
quicgo,1,103248.365,,157531,,,
quicgo,1,103253.92,,158811,,,
quicgo,1,103276.16,,160091,,,
quicgo,1,103286.034,,161371,,,
quicgo,1,104144.687,163840,158811,29694,,32146
quicgo,1,104185.058,,160091,,,
quicgo,1,104188.413,,161371,,,
quicgo,1,104303.168,,162651,,,
quicgo,1,104322.86600000001,,163931,,,
quicgo,1,105248.64,166400,161371,30132,,33198
quicgo,1,105268.137,,162651,,,
quicgo,1,105273.17,,163931,,,
quicgo,1,105278.92599999999,,165211,,,
quicgo,1,105284.049,,166491,,,
quicgo,1,106457.89600000001,168960,163931,30648,,34267
quicgo,1,106535.102,,165211,,,
quicgo,1,106541.973,,166491,,,
quicgo,1,106567.799,,167771,,,
quicgo,1,106572.178,,169051,,,
quicgo,1,107404.45300000001,171520,166491,31021,,33635
quicgo,1,107477.942,,167771,,,
quicgo,1,107484.693,,169051,,,
quicgo,1,107510.167,,170331,,,
quicgo,1,107518.012,,171611,,,
quicgo,1,108459.215,174080,169051,31480,,34698
quicgo,1,108489.36,,170331,,,
quicgo,1,108521.916,,171611,,,
quicgo,1,108531.99100000001,,172891,,,
quicgo,1,108551.67,,173162,,,
quicgo,1,108895.512,,174442,,,
quicgo,1,109426.294,176640,171882,32004,,35675
quicgo,1,109449.78899999999,,173162,,,
quicgo,1,109455.15299999999,,174442,,,
quicgo,1,109475.424,,175722,,,
quicgo,1,109485.931,,177002,,,
quicgo,1,110642.96299999999,180480,174171,32525,,36179
quicgo,1,110669.492,,175451,,,
quicgo,1,110675.55900000001,,176731,,,
quicgo,1,110679.989,,178011,,,
quicgo,1,110686.348,,179291,,,
quicgo,1,110713.489,,180571,,,
quicgo,1,111712.452,183040,178011,33094,,37080
quicgo,1,111729.508,,179291,,,
quicgo,1,111733.436,,180571,,,
quicgo,1,111748.825,,181851,,,
quicgo,1,111751.527,,183131,,,
quicgo,1,112742.001,185600,180571,33614,,37258
quicgo,1,112759.007,,181851,,,
quicgo,1,112762.342,,183131,,,
quicgo,1,112766.099,,184411,,,
quicgo,1,112872.456,,185691,,,
quicgo,1,113907.20899999999,188160,183131,34094,,37457
quicgo,1,113961.854,,184411,,,
quicgo,1,113969.58899999999,,185691,,,
quicgo,1,113982.296,,186971,,,
quicgo,1,113987.117,,188251,,,
quicgo,1,114901.08899999999,190720,185691,34632,,38404
quicgo,1,114986.04000000001,,186971,,,
quicgo,1,114990.86099999999,,188251,,,
quicgo,1,114995.492,,189531,,,
quicgo,1,115014.899,,190811,,,
quicgo,1,115902.913,193280,188251,35088,,38285
quicgo,1,115924.038,,188530,,,
quicgo,1,115931.07999999999,,189810,,,
quicgo,1,115935.901,,191090,,,
quicgo,1,115940.462,,192370,,,
quicgo,1,115956.895,,193650,,,
quicgo,1,116932.597,195840,191090,35619,,39340
quicgo,1,116955.349,,192370,,,
quicgo,1,116964.80200000001,,193650,,,
quicgo,1,116974.304,,194930,,,
quicgo,1,116990.377,,196210,,,
quicgo,1,117989.837,198400,193650,36216,,40398
quicgo,1,118028.852,,194930,,,
quicgo,1,118038.606,,196210,,,
quicgo,1,118043.75899999999,,197490,,,
quicgo,1,118047.325,,198770,,,
quicgo,1,119046.462,200960,196210,36726,,40301
quicgo,1,119063.649,,197490,,,
quicgo,1,119069.214,,198770,,,
quicgo,1,119075.282,,200050,,,
quicgo,1,119084.362,,201330,,,
quicgo,1,119563.548,202240,200050,37236,,40813
quicgo,1,119578.053,,201330,,,
quicgo,1,119599.559,,202610,,,
quicgo,1,120668.374,204800,200050,37621,,40322
quicgo,1,120698.248,,201330,,,
quicgo,1,120706.817,,202610,,,
quicgo,1,120713.999,,203890,,,
quicgo,1,120917.361,,205170,,,
quicgo,1,121880.45700000001,,202610,38101,,41465
quicgo,1,121908.272,,203890,,,
quicgo,1,121915.796,,205170,,,
quicgo,1,122794.112,,202610,38644,,42447
quicgo,1,122812.31300000001,,203890,,,
quicgo,1,122817.14499999999,,205170,,,
quicgo,1,124508.167,,201051,39210,,43173
quicgo,1,124529.724,,201322,,,
quicgo,1,124541.356,,202602,,,
quicgo,1,124548.187,,203882,,,
quicgo,1,124552.526,,205162,,,
quicgo,1,125538.319,,202602,39817,,44073
quicgo,1,125555.456,,203882,,,
quicgo,1,125560.308,,205162,,,
quicgo,1,126632.166,,202602,40287,,43579
quicgo,1,126666.068,,203882,,,
quicgo,1,126672.30600000001,,205162,,,
quicgo,1,127909.985,,202602,40863,,44901
quicgo,1,127938.372,,203882,,,
quicgo,1,127944.952,,205162,,,
quicgo,1,128778.773,,202602,41473,,45744
quicgo,1,128803.34400000001,,203882,,,
quicgo,1,128808.668,,205162,,,
quicgo,1,129817.54900000001,,202602,41948,,45278
quicgo,1,129882.993,,203882,,,
quicgo,1,129887.62299999999,,205162,,,
quicgo,1,130775.542,,202602,42491,,46299
quicgo,1,130792.54900000001,,203882,,,
quicgo,1,130795.83299999998,,205162,,,
quicgo,1,131900.43399999998,,202602,43109,,47437
quicgo,1,131919.972,,203882,,,
quicgo,1,131923.217,,205162,,,
quicgo,1,132943.18300000002,,202602,43605,,47083
quicgo,1,132968.326,,203882,,,
quicgo,1,132976.61299999998,,205162,,,
quicgo,1,134034.857,,202602,44172,,48148
quicgo,1,134061.306,,203882,,,
quicgo,1,134070.64800000002,,205162,,,
quicgo,1,135204.193,,202602,44701,,48407
quicgo,1,135227.316,,203882,,,
quicgo,1,135231.435,,205162,,,
quicgo,1,136101.579,,202602,45277,,49312
quicgo,1,136165.878,,203882,,,
quicgo,1,136201.939,,205162,,,
quicgo,1,137232.45700000002,,202602,45778,,49292
quicgo,1,137312.969,,203882,,,
quicgo,1,137317.901,,204163,,,
quicgo,1,137486.83399999997,,205443,,,
quicgo,1,138337.752,,202612,46362,,50455
quicgo,1,138355.451,,203892,,,
quicgo,1,138359.138,,205172,,,
quicgo,1,139351.867,,202612,46887,,50565
quicgo,1,139365.588,,203892,,,
quicgo,1,139368.87300000002,,205172,,,
quicgo,1,140469.659,,202612,47483,,51660
quicgo,1,140489.779,,203892,,,
quicgo,1,140496.127,,205172,,,
quicgo,1,141830.885,,202612,48029,,51857
quicgo,1,141902.21600000001,,203892,,,
quicgo,1,141906.766,,205172,,,
quicgo,1,142653.12399999998,,202612,48614,,52711
quicgo,1,142730.059,,203892,,,
quicgo,1,142736.75900000002,,205172,,,
quicgo,1,143705.98799999998,,202612,49150,,52906
quicgo,1,143757.68,,203892,,,
quicgo,1,143761.66799999998,,205172,,,
quicgo,1,144620.974,,202612,49736,,53843
quicgo,1,144652.39500000002,,203892,,,
quicgo,1,144656.362,,205172,,,
quicgo,1,145731.567,,202612,50246,,53823
quicgo,1,145759.924,,203892,,,
quicgo,1,145762.967,,205172,,,
quicgo,1,146745.114,,202612,50819,,54831
quicgo,1,146780.543,,203892,,,
quicgo,1,146787.976,,205172,,,
quicgo,1,147917.715,,202612,51273,,54457
quicgo,1,147946.032,,203892,,,
quicgo,1,147951.226,,205172,,,
quicgo,1,149005.566,,202612,51806,,55543
quicgo,1,149038.524,,203892,,,
quicgo,1,149044.35,,205172,,,
quicgo,1,150075.537,,202612,52252,,55381
quicgo,1,150095.386,,203892,,,
quicgo,1,150098.43,,205172,,,
quicgo,1,151005.01700000002,,202612,52763,,56346
quicgo,1,151020.98899999997,,203892,,,
quicgo,1,151024.605,,204173,,,
quicgo,1,151113.454,,205453,,,
quicgo,1,152105.077,,202622,53348,,57449
quicgo,1,152120.416,,203902,,,
quicgo,1,152142.425,,205182,,,
quicgo,1,153279.603,,202622,53881,,57617
quicgo,1,153293.06399999998,,203902,,,
quicgo,1,153311.667,,205182,,,
quicgo,1,154255.793,,202622,54468,,58579
quicgo,1,154274.27599999998,,203902,,,
quicgo,1,154278.464,,205182,,,
quicgo,1,155531.26499999998,,202622,54991,,58658
quicgo,1,155694.106,,203902,,,
quicgo,1,155708.269,,205182,,,
quicgo,1,156560.13100000002,,202622,55578,,59691
quicgo,1,156586.74099999998,,203902,,,
quicgo,1,156593.23,,205182,,,
quicgo,1,157591.519,,202622,56219,,60709
quicgo,1,157646.867,,203902,,,
quicgo,1,157650.041,,205182,,,
quicgo,1,158550.11,,202622,56774,,60665
quicgo,1,158566.774,,203902,,,
quicgo,1,158570.099,,205182,,,
quicgo,1,159643.997,,202622,57399,,61782
quicgo,1,159659.296,,203902,,,
quicgo,1,159663.153,,205182,,,
quicgo,1,160628.50499999998,,202622,57928,,61632
quicgo,1,160641.39299999998,,203902,,,
quicgo,1,160649.228,,205182,,,
quicgo,1,161839.97,,202622,58535,,62790
quicgo,1,161867.002,,203902,,,
quicgo,1,161872.607,,205182,,,
quicgo,1,162885.572,,202622,59049,,62650
quicgo,1,162983.351,,203902,,,
quicgo,1,162990.051,,205182,,,
quicgo,1,164002.76400000002,,202622,59637,,63755
quicgo,1,164037.41,,203902,,,
quicgo,1,164042.934,,205182,,,
quicgo,1,164953.812,,202622,60161,,63831
quicgo,1,164981.29499999998,,203902,,,
quicgo,1,164987.673,,204184,,,
quicgo,1,165134.91400000002,,205464,,,
quicgo,1,166119.824,,202625,60618,,63819
quicgo,1,166154.37900000002,,203905,,,
quicgo,1,166161.45,,205185,,,
quicgo,1,167177.057,,202625,61150,,64881
quicgo,1,167321.947,,203905,,,
quicgo,1,167332.755,,205185,,,
quicgo,1,168234.019,,202625,61615,,64871
quicgo,1,168256.068,,203905,,,
quicgo,1,168261.894,,205185,,,
quicgo,1,169427.90600000002,,202625,62168,,66047
quicgo,1,169485.092,,203905,,,
quicgo,1,169491.75199999998,,205185,,,
quicgo,1,170376.021,,202625,62654,,66062
quicgo,1,170399.33500000002,,203905,,,
quicgo,1,170405.242,,205185,,,
quicgo,1,171561.343,,202625,63225,,67223
quicgo,1,171608.535,,203905,,,
quicgo,1,171618.469,,205185,,,
quicgo,1,172460.693,,202625,63708,,67090
quicgo,1,172482.87300000002,,203905,,,
quicgo,1,172488.31699999998,,205185,,,
quicgo,1,173570.718,,202625,64269,,68200
quicgo,1,173632.285,,203905,,,
quicgo,1,173638.533,,205185,,,
quicgo,1,174535.115,,202625,64725,,67918
quicgo,1,174549.872,,203905,,,
quicgo,1,174552.935,,205185,,,
quicgo,1,175663.785,,202625,65262,,69028
quicgo,1,175690.093,,203905,,,
quicgo,1,175695.618,,205185,,,
quicgo,1,176781.58,,202625,65751,,69178
quicgo,1,176815.472,,203905,,,
quicgo,1,176821.37900000002,,205185,,,
quicgo,1,177823.589,,202625,66310,,70229
quicgo,1,177847.637,,203905,,,
quicgo,1,177853.212,,205185,,,
quicgo,1,178789.212,,202625,66798,,70217
quicgo,1,178805.063,,203905,,,
quicgo,1,178808.619,,204186,,,
quicgo,1,178863.797,,205466,,,
quicgo,1,179804.11599999998,,202635,67356,,71268
quicgo,1,179817.978,,203915,,,
quicgo,1,179821.082,,205195,,,
quicgo,1,181067.575,,202635,67876,,71523
quicgo,1,181084.913,,203915,,,
quicgo,1,181089.463,,205195,,,
quicgo,1,182049.89800000002,,202635,68453,,72499
quicgo,1,182069.19400000002,,203915,,,
quicgo,1,182093.92500000002,,205195,,,
quicgo,1,183210.153,,202635,68951,,72445
quicgo,1,183235.497,,203915,,,
quicgo,1,183241.323,,205195,,,
quicgo,1,184364.24099999998,,202635,69529,,73582
quicgo,1,184393.04,,203915,,,
quicgo,1,184399.369,,205195,,,
quicgo,1,185570.55399999997,,202635,70191,,74830
quicgo,1,185590.895,,203915,,,
quicgo,1,185594.783,,205195,,,
quicgo,1,186315.21000000002,,202635,70726,,74478
quicgo,1,186376.696,,203915,,,
quicgo,1,186382.261,,205195,,,
quicgo,1,187380.173,,202635,71330,,75564
quicgo,1,187395.572,,203915,,,
quicgo,1,187399.03699999998,,205195,,,
quicgo,1,188423.21300000002,,202635,71861,,75579
quicgo,1,188436.804,,203915,,,
quicgo,1,188440.62099999998,,205195,,,
quicgo,1,189745.696,,202635,72481,,76829
quicgo,1,189804.15899999999,,203915,,,
quicgo,1,189809.302,,205195,,,
quicgo,1,191139.982,,201355,73055,,77080
quicgo,1,191179.158,,202635,,,
quicgo,1,191186.49099999998,,203915,,,
quicgo,1,191191.172,,205195,,,
quicgo,1,192295.165,,202635,73572,,77199
quicgo,1,192371.42700000003,,203915,,,
quicgo,1,192378.76,,205195,,,
quicgo,1,193220.497,,202635,74147,,78175
quicgo,1,193239.733,,202917,,,
quicgo,1,193246.483,,204197,,,
quicgo,1,193250.301,,205477,,,
quicgo,1,193712.66499999998,,203918,74594,,77726
quicgo,1,193726.34600000002,,205198,,,
quicgo,1,194826.714,,202638,75121,,78817
quicgo,1,194839.923,,203918,,,
quicgo,1,194842.987,,205198,,,
quicgo,1,195939.205,,202638,75721,,79923
quicgo,1,195956.28199999998,,203918,,,
quicgo,1,195962.138,,205198,,,
quicgo,1,197271.221,,202638,76262,,80054
quicgo,1,197336.575,,203918,,,
quicgo,1,197343.164,,205198,,,
quicgo,1,198159.215,,202638,76865,,81093
quicgo,1,198188.11500000002,,203918,,,
quicgo,1,198194.524,,205198,,,
quicgo,1,199140.614,,202638,77385,,81027
quicgo,1,199158.052,,203918,,,
quicgo,1,199162.07,,205198,,,
quicgo,1,200234.51700000002,,202638,77973,,82096
quicgo,1,200249.967,,203918,,,
quicgo,1,200253.432,,205198,,,
quicgo,1,201271.269,,202638,78491,,82120
quicgo,1,201286.045,,203918,,,
quicgo,1,201288.98899999997,,205198,,,
quicgo,1,202283.44999999998,,202638,79071,,83133
quicgo,1,202297.282,,203918,,,
quicgo,1,202300.758,,205198,,,
quicgo,1,203459.677,206080,202638,79660,,83788
quicgo,1,203484.258,,203918,,,
quicgo,1,203488.54700000002,,205198,,,
quicgo,1,203515.297,,206478,,,
quicgo,1,204539.975,,203918,80166,,83710
quicgo,1,204568.865,,205198,,,
quicgo,1,204575.173,,206478,,,
quicgo,1,205564.312,,203918,80741,,84770
quicgo,1,205583.879,,205198,,,
quicgo,1,205587.395,,206478,,,
quicgo,1,206571.97199999998,,203918,81223,,84601
quicgo,1,206588.144,,204189,,,
quicgo,1,206594.08099999998,,205469,,,
quicgo,1,206597.36599999998,,206749,,,
quicgo,1,207587.568,,203918,81444,,82995
quicgo,1,207606.373,,205198,,,
quicgo,1,207609.668,,206478,,,
quicgo,1,208795.15699999998,,203918,81783,,84162
quicgo,1,208859.486,,205198,,,
quicgo,1,208863.554,,206478,,,
quicgo,1,210595.96099999998,,202638,82171,,84887
quicgo,1,210656.301,,203918,,,
quicgo,1,210662.71,,205198,,,
quicgo,1,210691.66,,206478,,,
quicgo,1,211651.53399999999,,203918,82504,,84840
quicgo,1,211733.13999999998,,205198,,,
quicgo,1,211739.076,,206478,,,
quicgo,1,212708.344,,203918,82772,,84655
quicgo,1,212766.756,,205198,,,
quicgo,1,212770.895,,206478,,,
quicgo,1,213555.39500000002,,203918,83010,,84681
quicgo,1,213571.758,,205198,,,
quicgo,1,213575.545,,206478,,,
quicgo,1,214575.442,,203918,83212,,84634
quicgo,1,214588.852,,205198,,,
quicgo,1,214592.23700000002,,206478,,,
quicgo,1,215628.018,,203918,83408,,84782
quicgo,1,215641.469,,205198,,,
quicgo,1,215645.53699999998,,206478,,,
quicgo,1,216698.73799999998,,203918,83570,,84708
quicgo,1,216711.606,,205198,,,
quicgo,1,216714.82,,206478,,,
quicgo,1,218061.834,,203918,83746,,84980
quicgo,1,218134.44,,205198,,,
quicgo,1,218140.567,,206478,,,
quicgo,1,218933.31399999998,,203918,83872,,84757
quicgo,1,218998.17500000002,,205198,,,
quicgo,1,219003.207,,206478,,,
quicgo,1,220201.835,,203918,83992,,84835
quicgo,1,220233.246,,205198,,,
quicgo,1,220237.696,,205480,,,
quicgo,1,220377.553,,206760,,,
quicgo,1,220866.386,,204200,84075,,84661
quicgo,1,220890.374,,205480,,,
quicgo,1,220911.38799999998,,206760,,,
quicgo,1,221583.318,,205199,84100,,84278
quicgo,1,221599.471,,206479,,,
quicgo,1,223118.37099999998,,202639,84177,,84717
quicgo,1,223168.586,,203919,,,
quicgo,1,223172.835,,205199,,,
quicgo,1,223175.53699999998,,206479,,,
quicgo,1,224341.428,,203919,84263,,84872
quicgo,1,224412.869,,205199,,,
quicgo,1,224419.076,,206479,,,
quicgo,1,225552.221,,203919,84351,,84970
quicgo,1,225575.476,,205199,,,
quicgo,1,225580.066,,206479,,,
quicgo,1,226557.91400000002,,203919,84373,,84531
quicgo,1,226577.562,,205199,,,
quicgo,1,226580.58500000002,,206479,,,
quicgo,1,227410.945,,203919,84409,,84668
quicgo,1,227462.818,,205199,,,
quicgo,1,227467.17799999999,,206479,,,
