arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
quicgo,5,124941.884,,211562,,,
quicgo,5,125847.509,,209002,42604,,46199
quicgo,5,125880.848,,210282,,,
quicgo,5,125885.588,,211562,,,
quicgo,5,126876.512,,209002,43185,,47258
quicgo,5,126904.069,,210282,,,
quicgo,5,126914.721,,211562,,,
quicgo,5,127844.98999999999,,209002,43707,,47366
quicgo,5,127863.669,,210282,,,
quicgo,5,127867.547,,211562,,,
quicgo,5,128927.56700000001,,209002,44301,,48461
quicgo,5,128951.978,,210282,,,
quicgo,5,128962.52999999998,,211562,,,
quicgo,5,129954.812,,209002,44817,,48429
quicgo,5,129975.31499999999,,209283,,,
quicgo,5,129981.84900000002,,210563,,,
quicgo,5,129984.825,,211843,,,
quicgo,5,131237.955,,209283,45425,,49683
quicgo,5,131302.399,,210563,,,
quicgo,5,131308.131,,211843,,,
quicgo,5,132282.68099999998,,209283,45932,,49485
quicgo,5,132309.84699999998,,210563,,,
quicgo,5,132315.56900000002,,211843,,,
quicgo,5,133285.51799999998,,209012,46511,,50568
quicgo,5,133314.258,,210292,,,
quicgo,5,133321.52300000002,,211572,,,
quicgo,5,134412.384,,209012,46966,,50152
quicgo,5,134434.651,,210292,,,
quicgo,5,134469.373,,211572,,,
quicgo,5,135442.519,,209012,47489,,51156
quicgo,5,135467.611,,210292,,,
quicgo,5,135472.913,,211572,,,
quicgo,5,136420.11500000002,,209012,48071,,52146
quicgo,5,136456.962,,210292,,,
quicgo,5,136462.133,,211572,,,
quicgo,5,137485.985,,209012,48591,,52239
quicgo,5,137547.052,,210292,,,
quicgo,5,137552.103,,211572,,,
quicgo,5,138599.213,,209012,49181,,53318
quicgo,5,138670.37099999998,,210292,,,
quicgo,5,138680.583,,211572,,,
quicgo,5,139708.262,,209012,49698,,53321
quicgo,5,139744.217,,210292,,,
quicgo,5,139750.811,,211572,,,
quicgo,5,140737.797,,209012,50282,,54371
quicgo,5,140763.45,,210292,,,
quicgo,5,140769.072,,211572,,,
quicgo,5,141698.94300000003,,209012,50786,,54321
quicgo,5,141715.99800000002,,210292,,,
quicgo,5,141720.01700000002,,211572,,,
quicgo,5,142754.647,,209012,51360,,55378
quicgo,5,142767.824,,210292,,,
quicgo,5,142772.143,,211572,,,
quicgo,5,143742.193,,209012,51867,,55416
quicgo,5,143756.132,,209293,,,
quicgo,5,143762.004,,210573,,,
quicgo,5,143784.79100000003,,211853,,,
quicgo,5,144933.55399999997,,209293,52451,,56545
quicgo,5,144955.209,,210573,,,
quicgo,5,144958.576,,211853,,,
quicgo,5,146068.958,,209293,52952,,56467
quicgo,5,146099.822,,210573,,,
quicgo,5,146103.51,,211853,,,
quicgo,5,147213.727,,209022,53536,,57630
quicgo,5,147268.451,,210302,,,
quicgo,5,147272.469,,211582,,,
quicgo,5,148154.201,,209022,54028,,57477
quicgo,5,148170.30399999997,,210302,,,
quicgo,5,148174.13199999998,,211582,,,
quicgo,5,149173.90399999998,,209022,54586,,58497
quicgo,5,149188.424,,210302,,,
quicgo,5,149192.533,,211582,,,
quicgo,5,150212.015,,209022,55078,,58524
quicgo,5,150225.223,,210302,,,
quicgo,5,150229.11099999998,,211582,,,
quicgo,5,151362.391,,209022,55649,,59652
quicgo,5,151377.61299999998,,210302,,,
quicgo,5,151381.601,,211582,,,
quicgo,5,152473.85499999998,,209022,56285,,60738
quicgo,5,152588.394,,210302,,,
quicgo,5,152598.014,,211582,,,
quicgo,5,153585.951,,209022,56770,,60173
quicgo,5,153707.745,,210302,,,
quicgo,5,153714.38900000002,,211582,,,
quicgo,5,154519.40899999999,,209022,57315,,61137
quicgo,5,154543.209,,210302,,,
quicgo,5,154548.75100000002,,211582,,,
quicgo,5,155615.297,,209022,57931,,62251
quicgo,5,155629.66700000002,,210302,,,
quicgo,5,155652.29400000002,,211582,,,
quicgo,5,156661.667,,209022,58471,,62258
quicgo,5,156710.588,,210302,,,
quicgo,5,156715.168,,211582,,,
quicgo,5,157669.274,,209022,59072,,63284
quicgo,5,157681.93099999998,,209304,,,
quicgo,5,157686.731,,210584,,,
quicgo,5,157689.63700000002,,211864,,,
quicgo,5,158771.369,,209304,59605,,63339
quicgo,5,158792.55299999999,,210584,,,
quicgo,5,158796.351,,211864,,,
quicgo,5,159805.18699999998,,209304,60201,,64379
quicgo,5,159841.29200000002,,210584,,,
quicgo,5,159846.964,,211864,,,
quicgo,5,161200.127,,209025,60755,,64636
quicgo,5,161227.28399999999,,210305,,,
quicgo,5,161231.723,,211585,,,
quicgo,5,162143.897,,209025,61217,,64458
quicgo,5,162190.594,,210305,,,
quicgo,5,162193.921,,211585,,,
quicgo,5,163109.904,,209025,61748,,65467
quicgo,5,163125.687,,210305,,,
quicgo,5,163129.21399999998,,211585,,,
quicgo,5,164101.899,,209025,62186,,65260
quicgo,5,164115.43800000002,,210305,,,
quicgo,5,164118.324,,211585,,,
quicgo,5,165169.693,,209025,62701,,66312
quicgo,5,165193.352,,210305,,,
quicgo,5,165199.676,,211585,,,
quicgo,5,166375.835,,209025,63194,,66650
quicgo,5,166398.432,,210305,,,
quicgo,5,166403.10199999998,,211585,,,
quicgo,5,167411.211,,209025,63752,,67663
quicgo,5,167432.986,,210305,,,
quicgo,5,167463.44,,211585,,,
quicgo,5,168422.50699999998,,209025,64243,,67687
quicgo,5,168440.745,,210305,,,
quicgo,5,168443.701,,211585,,,
quicgo,5,169429.474,,209025,64798,,68690
quicgo,5,169448.68399999998,,210305,,,
quicgo,5,169453.474,,211585,,,
quicgo,5,170470.13100000002,,209025,65290,,68742
quicgo,5,170515.867,,210305,,,
quicgo,5,170521.24800000002,,211585,,,
quicgo,5,171601.959,,209025,65862,,69872
quicgo,5,171649.23799999998,,209306,,,
quicgo,5,171654.809,,210586,,,
quicgo,5,171657.685,,211866,,,
quicgo,5,172728.073,,209306,66317,,69505
quicgo,5,172754.538,,210586,,,
quicgo,5,172760.43000000002,,211866,,,
quicgo,5,173996.635,,209306,66876,,70797
quicgo,5,174019.54200000002,,210586,,,
quicgo,5,174023.43,,211866,,,
quicgo,5,175016.158,,209035,67368,,70815
quicgo,5,175035.719,,210315,,,
quicgo,5,175039.57700000002,,211595,,,
quicgo,5,175878.133,,209035,67874,,71423
quicgo,5,175893.07400000002,,210315,,,
quicgo,5,175896.271,,211595,,,
quicgo,5,176915.343,,209035,68269,,71037
quicgo,5,176928.56100000002,,210315,,,
quicgo,5,176932.028,,211595,,,
quicgo,5,177975.731,,209035,68748,,72108
quicgo,5,177989.43,,210315,,,
quicgo,5,178010.905,,211595,,,
quicgo,5,179103.079,,209035,69307,,73221
quicgo,5,179126.919,,210315,,,
quicgo,5,179132.651,,211595,,,
quicgo,5,180353.457,,209035,69939,,74365
quicgo,5,180384.983,,210315,,,
quicgo,5,180390.47400000002,,211595,,,
quicgo,5,181369.70299999998,,209035,70519,,74579
quicgo,5,181438.48700000002,,210315,,,
quicgo,5,181443.527,,211595,,,
quicgo,5,182293.447,,209035,71151,,75581
quicgo,5,182406.322,,210315,,,
quicgo,5,182415.231,,211595,,,
quicgo,5,183348.029,,209035,71710,,75629
quicgo,5,183363.962,,210315,,,
quicgo,5,183367.97999999998,,211595,,,
quicgo,5,184318.941,,209035,72322,,76609
quicgo,5,184332.9,,210315,,,
quicgo,5,184336.57700000002,,211595,,,
quicgo,5,185386.774,,209035,72866,,76679
quicgo,5,185399.881,,209317,,,
quicgo,5,185404.88199999998,,210597,,,
quicgo,5,185407.808,,211877,,,
quicgo,5,186806.5,,209317,73512,,78039
quicgo,5,186875.07299999997,,210597,,,
quicgo,5,186881.34600000002,,211877,,,
quicgo,5,187679.323,,209317,74046,,77788
quicgo,5,187711.901,,210597,,,
quicgo,5,187717.462,,211877,,,
quicgo,5,188713.121,,209038,74482,,77534
quicgo,5,188735.25699999998,,210318,,,
quicgo,5,188739.877,,211598,,,
quicgo,5,189889.65099999998,,209038,75006,,78674
quicgo,5,189922.43899999998,,210318,,,
quicgo,5,189927.96000000002,,211598,,,
quicgo,5,190870.804,,209038,75591,,79688
quicgo,5,190884.984,,210318,,,
quicgo,5,190888.331,,211598,,,
quicgo,5,191898.208,,209038,76138,,79969
quicgo,5,191911.255,,210318,,,
quicgo,5,191914.522,,211598,,,
quicgo,5,193024.439,,209038,76755,,81076
quicgo,5,193046.134,,210318,,,
quicgo,5,193051.585,,211598,,,
quicgo,5,194119.85,,209038,77277,,80931
quicgo,5,194180.205,,210318,,,
quicgo,5,194185.617,,211598,,,
quicgo,5,195128.32,,209038,77866,,81994
quicgo,5,195190.96,,210318,,,
quicgo,5,195194.788,,211598,,,
quicgo,5,196136.038,,209038,78395,,82103
quicgo,5,196153.35400000002,,210318,,,
quicgo,5,196157.172,,211598,,,
quicgo,5,197189.793,,209038,78993,,83179
quicgo,5,197204.654,,210318,,,
quicgo,5,197208.101,,211598,,,
quicgo,5,198250.43099999998,,209038,79512,,83150
quicgo,5,198264.841,,210318,,,
quicgo,5,198268.659,,211598,,,
quicgo,5,199293.704,,209038,80097,,84193
quicgo,5,199307.302,,209309,,,
quicgo,5,199311.842,,210589,,,
quicgo,5,199314.888,,211869,,,
quicgo,5,200594.668,,209309,80623,,84309
quicgo,5,200623.528,,210589,,,
quicgo,5,200628.568,,211869,,,
quicgo,5,201504.848,,209309,81209,,85312
quicgo,5,201593.82400000002,,210589,,,
quicgo,5,201601.049,,211869,,,
quicgo,5,202731.607,212480,209038,81733,,85403
quicgo,5,202752.83099999998,,210318,,,
quicgo,5,202756.609,,211598,,,
quicgo,5,202759.21500000003,,212878,,,
quicgo,5,203586.284,,210318,82287,,86171
quicgo,5,203638.903,,211598,,,
quicgo,5,203643.06199999998,,212878,,,
quicgo,5,204589.061,,210318,82781,,86240
quicgo,5,204602.679,,211598,,,
quicgo,5,204605.90600000002,,212878,,,
quicgo,5,205739.81699999998,,210318,83357,,87392
quicgo,5,205774.73,,211598,,,
quicgo,5,205778.427,,212878,,,
quicgo,5,206804.244,,210318,83822,,87084
quicgo,5,206823.43399999998,,211598,,,
quicgo,5,206829.14500000002,,212878,,,
quicgo,5,208172.774,,210318,84280,,87487
quicgo,5,208247.369,,211598,,,
quicgo,5,208253.432,,212878,,,
quicgo,5,209027.173,,210318,84677,,87458
quicgo,5,209046.483,,211598,,,
quicgo,5,209050.21099999998,,212878,,,
quicgo,5,210111.11,,210318,85029,,87500
quicgo,5,210172.087,,211598,,,
quicgo,5,210175.47400000002,,212878,,,
quicgo,5,211066.619,,210318,85318,,87348
quicgo,5,211082.011,,211598,,,
quicgo,5,211085.579,,212878,,,
quicgo,5,212120.09399999998,,210318,85544,,87133
quicgo,5,212134.434,,211598,,,
quicgo,5,212138.141,,211880,,,
quicgo,5,212231.81600000002,,213160,,,
quicgo,5,213125.54700000002,,210600,85750,,87198
quicgo,5,213139.496,,211880,,,
quicgo,5,213143.023,,213160,,,
quicgo,5,214476.189,,210600,85954,,87388
quicgo,5,214498.165,,211880,,,
quicgo,5,214502.654,,213160,,,
quicgo,5,215446.239,,210600,86144,,87482
quicgo,5,215474.729,,211880,,,
quicgo,5,215481.242,,213160,,,
quicgo,5,216506.047,,210319,86183,,86462
quicgo,5,216532.882,,211599,,,
quicgo,5,216537.282,,212879,,,
quicgo,5,217575.534,,210319,86349,,87515
quicgo,5,217638.97600000002,,211599,,,
quicgo,5,217642.914,,212879,,,
quicgo,5,218601.71,,210319,86460,,87244
quicgo,5,218615.78900000002,,211599,,,
quicgo,5,218619.216,,212879,,,
quicgo,5,219685.812,,210319,86560,,87267
quicgo,5,219700.944,,211599,,,
quicgo,5,219704.58099999998,,212879,,,
quicgo,5,220819.879,,210319,86668,,87430
