arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
quicgo,2,1032043.316,,222645,,,
quicgo,2,1033256.923,,219913,91161,,91355
quicgo,2,1033281.2710000001,,221322,,,
quicgo,2,1033286.6810000001,,222731,,,
quicgo,2,1034494.5430000001,,219999,91156,,91129
quicgo,2,1034520.033,,221408,,,
quicgo,2,1034524.271,,222817,,,
quicgo,2,1035392.9550000001,,220731,91104,,90744
quicgo,2,1035443.9749999999,,222140,,,
quicgo,2,1036436.0750000001,,219408,91094,,91031
quicgo,2,1036458.589,,220817,,,
quicgo,2,1036462.9569999999,,222226,,,
quicgo,2,1037578.298,,219494,91097,,91121
quicgo,2,1037644.5269999999,,220903,,,
quicgo,2,1037674.4759999999,,222312,,,
quicgo,2,1038538.059,,219580,91077,,90943
quicgo,2,1038551.0240000001,,220989,,,
quicgo,2,1038554.441,,222398,,,
quicgo,2,1039787.376,,219666,91080,,91105
quicgo,2,1039811.3229999999,,221075,,,
quicgo,2,1039817.6860000001,,222143,,,
quicgo,2,1041101.215,,219411,91075,,91045
quicgo,2,1041151.453,,220820,,,
quicgo,2,1041162.865,,222229,,,
quicgo,2,1042098.113,,219497,91056,,90923
quicgo,2,1042124.0640000001,,220906,,,
quicgo,2,1042129.9260000001,,222315,,,
quicgo,2,1043065.3749999999,,219583,91085,,91288
quicgo,2,1043082.7690000001,,220992,,,
quicgo,2,1043086.245,,222401,,,
quicgo,2,1044274.639,,219669,91115,,91329
quicgo,2,1044321.952,,221078,,,
quicgo,2,1044325.959,,222487,,,
quicgo,2,1045354.985,,219755,91063,,90703
quicgo,2,1045371.527,,221164,,,
quicgo,2,1045377.178,,222573,,,
quicgo,2,1047133.822,,218475,91106,,91413
quicgo,2,1047155.264,,219884,,,
quicgo,2,1047158.8409999999,,221293,,,
quicgo,2,1047318.163,,222702,,,
quicgo,2,1048289.548,,219970,91135,,91338
quicgo,2,1048318.4839999999,,219261,91023,,90246
quicgo,2,1048346.82,,220670,,,
quicgo,2,1048353.182,,222079,,,
quicgo,2,1050152.651,,217981,91013,,90944
quicgo,2,1050174.6639999999,,219390,,,
quicgo,2,1050178.882,,220799,,,
quicgo,2,1050181.778,,222208,,,
quicgo,2,1051265.16,,219476,91017,,91046
quicgo,2,1051286.4910000002,,220885,,,
quicgo,2,1051294.948,,222294,,,
quicgo,2,1052376.7519999999,,219562,91026,,91095
quicgo,2,1052390.248,,220971,,,
quicgo,2,1052393.4449999998,,222380,,,
quicgo,2,1053605.91,,219648,91027,,91036
quicgo,2,1053653.443,,221057,,,
quicgo,2,1053661.83,,222127,,,
quicgo,2,1054798.502,,219395,91018,,90961
quicgo,2,1054827.078,,220804,,,
quicgo,2,1054834.002,,222213,,,
quicgo,2,1055913.112,,219481,91012,,90975
quicgo,2,1055940.425,,220890,,,
quicgo,2,1055944.4430000002,,222299,,,
quicgo,2,1056976.8120000002,,219567,91051,,91327
quicgo,2,1056994.547,,220976,,,
quicgo,2,1056997.994,,222385,,,
quicgo,2,1058084.898,,219653,91083,,91312
quicgo,2,1058143.372,,221062,,,
quicgo,2,1058146.999,,222471,,,
quicgo,2,1059123.608,,219739,91109,,91295
quicgo,2,1059139.84,,221148,,,
quicgo,2,1059144.609,,222557,,,
quicgo,2,1060317.396,223279,219825,91052,,90659
quicgo,2,1060336.6840000001,,221234,,,
quicgo,2,1060341.1530000002,,222643,,,
quicgo,2,1060345.892,,224052,,,
quicgo,2,1062147.04,,219954,91091,,91368
quicgo,2,1062171.237,,221363,,,
quicgo,2,1062202.8290000001,,222772,,,
quicgo,2,1062206.436,,224181,,,
quicgo,2,1063013.3120000002,,222095,91065,,90888
quicgo,2,1063035.506,,223504,,,
quicgo,2,1064044.598,,220772,91045,,90908
quicgo,2,1064071.0999999999,,222181,,,
quicgo,2,1064074.9780000001,,223590,,,
quicgo,2,1065650.358,,219492,91093,,91429
quicgo,2,1065665.247,,220901,,,
quicgo,2,1065671.5489999999,,222310,,,
quicgo,2,1065676.258,,223719,,,
quicgo,2,1066760.722,,220987,91158,,91616
quicgo,2,1066774.469,,222396,,,
quicgo,2,1066778.517,,223453,,,
quicgo,2,1067955.7950000002,,220721,91151,,91105
quicgo,2,1067977.0659999999,,222130,,,
quicgo,2,1067980.152,,223539,,,
quicgo,2,1069959.376,,219441,91216,,91678
quicgo,2,1070026.959,,220850,,,
quicgo,2,1070033.2410000002,,222259,,,
quicgo,2,1070037.75,,223668,,,
quicgo,2,1070689.92,,220936,91295,,91855
quicgo,2,1070711.452,,222345,,,
quicgo,2,1070717.073,,223754,,,
quicgo,2,1071831.461,,221022,91282,,91196
quicgo,2,1071880.177,,222431,,,
quicgo,2,1071884.535,,223840,,,
quicgo,2,1073474.7689999999,,219742,91341,,91760
quicgo,2,1073490.429,,221151,,,
quicgo,2,1073493.936,,222560,,,
quicgo,2,1073496.601,,223969,,,
quicgo,2,1074798.3460000001,,221237,91342,,91355
quicgo,2,1074827.764,,222646,,,
quicgo,2,1074837.413,,224055,,,
quicgo,2,1076494.107,,220603,91371,,91582
quicgo,2,1076528.534,,222012,,,
quicgo,2,1076534.937,,223421,,,
quicgo,2,1077361.694,,220689,91394,,91560
quicgo,2,1077390.199,,222098,,,
quicgo,2,1077396.942,,223507,,,
quicgo,2,1078374.0620000002,,220775,91407,,91502
quicgo,2,1078420.413,,222184,,,
quicgo,2,1078428.1679999998,,223593,,,
quicgo,2,1079426.219,,220861,91412,,91453
quicgo,2,1079445.647,,222270,,,
quicgo,2,1079452.35,,223679,,,
quicgo,2,1080588.171,,220947,91437,,91615
quicgo,2,1080605.094,,222356,,,
quicgo,2,1080611.937,,223425,,,
quicgo,2,1081892.6160000002,,220693,91483,,91806
quicgo,2,1081914.849,,222102,,,
quicgo,2,1081918.9670000002,,223511,,,
quicgo,2,1083011.223,,220779,91503,,91643
quicgo,2,1083032.444,,222188,,,
quicgo,2,1083182.2070000002,,223597,,,
quicgo,2,1084091.484,,220865,91500,,91485
quicgo,2,1084110.351,,222274,,,
quicgo,2,1084113.768,,223683,,,
quicgo,2,1085152.1330000001,,220951,91499,,91499
quicgo,2,1085168.916,,222360,,,
quicgo,2,1085172.553,,223769,,,
quicgo,2,1086280.102,,221037,91551,,91916
quicgo,2,1086329.449,,222446,,,
quicgo,2,1086332.9060000002,,223855,,,
quicgo,2,1087442.22,,221123,91595,,91904
quicgo,2,1087462.49,,222532,,,
quicgo,2,1087468.742,,223941,,,
quicgo,2,1088648.1879999998,,221209,91641,,91966
quicgo,2,1088677.4749999999,,222618,,,
quicgo,2,1088688.306,,224027,,,
quicgo,2,1089846.029,,221295,91682,,91977
quicgo,2,1089875.376,,222704,,,
quicgo,2,1089881.779,,224113,,,
quicgo,2,1090593.13,,222038,91660,,91514
quicgo,2,1090616.375,,223447,,,
quicgo,2,1091655.8520000002,,220715,91648,,91565
quicgo,2,1091679.8490000002,,222124,,,
quicgo,2,1091684.979,,223533,,,
quicgo,2,1092735.8699999999,,220801,91557,,90921
quicgo,2,1092757.9840000002,,222210,,,
quicgo,2,1092766.831,,223619,,,
quicgo,2,1094475.9710000001,,219521,91579,,91737
quicgo,2,1094530.4880000001,,220930,,,
quicgo,2,1094535.247,,222339,,,
quicgo,2,1094538.423,,223396,,,
quicgo,2,1095857.3429999999,,220664,91621,,91923
quicgo,2,1095885.859,,222073,,,
quicgo,2,1095891.099,,223482,,,
quicgo,2,1096788.432,,220750,91539,,90970
quicgo,2,1096934.6579999998,,222159,,,
quicgo,2,1096940.249,,223568,,,
quicgo,2,1097946.997,,220793,91424,,90626
quicgo,2,1098014.308,,222202,,,
quicgo,2,1098018.6770000001,,223611,,,
quicgo,2,1098978.1069999998,,220793,91451,,91643
quicgo,2,1098999.679,,222202,,,
quicgo,2,1099005.991,,223611,,,
quicgo,2,1100214.811,,220793,91514,,91957
quicgo,2,1100228.388,,222202,,,
quicgo,2,1100232.2449999999,,223611,,,
quicgo,2,1101196.128,,220793,91567,,91943
quicgo,2,1101245.876,,222202,,,
quicgo,2,1101249.623,,223611,,,
quicgo,2,1102526.991,,220793,91564,,91546
quicgo,2,1102604.592,,222202,,,
quicgo,2,1102611.416,,223611,,,
quicgo,2,1106308.744,,217728,91733,,92919
quicgo,2,1106345.997,,219137,,,
quicgo,2,1106354.754,,220546,,,
quicgo,2,1106360.355,,221955,,,
quicgo,2,1106365.084,,223364,,,
quicgo,2,1107419.5299999998,,220546,91886,,92964
quicgo,2,1107436.162,,221955,,,
quicgo,2,1107439.779,,223364,,,
quicgo,2,1108721.7920000001,,220546,92046,,93170
quicgo,2,1108745.558,,221955,,,
quicgo,2,1108751.179,,223364,,,
quicgo,2,1110031.8420000002,,220546,92207,,93338
quicgo,2,1110061.3699999999,,221955,,,
quicgo,2,1110068.6539999999,,223024,,,
quicgo,2,1110242.759,,224433,,,
quicgo,2,1111067.417,,221615,92348,,93341
quicgo,2,1111133.6670000001,,223024,,,
quicgo,2,1111137.564,,224433,,,
quicgo,2,1112188.5890000002,,221615,92457,,93227
quicgo,2,1112213.678,,223024,,,
quicgo,2,1112219.81,,224433,,,
quicgo,2,1113373.1600000001,,221615,92531,,93056
quicgo,2,1113388.399,,223024,,,
quicgo,2,1113391.966,,224433,,,
quicgo,2,1115066.125,,220206,92572,,92862
quicgo,2,1115080.574,,221615,,,
quicgo,2,1115084.602,,223024,,,
quicgo,2,1115087.016,,224433,,,
quicgo,2,1116353.331,,221615,92645,,93157
quicgo,2,1116405.112,,223024,,,
quicgo,2,1116412.767,,224433,,,
quicgo,2,1117418.834,,221615,92699,,93083
quicgo,2,1117448.892,,223024,,,
quicgo,2,1117461.6570000001,,224433,,,
quicgo,2,1119072.9579999999,,220558,92654,,92344
quicgo,2,1119150.0289999999,,221967,,,
quicgo,2,1119156.2010000001,,223376,,,
quicgo,2,1120702.3429999999,,219149,92678,,92846
quicgo,2,1120758.042,,220558,,,
quicgo,2,1120762.43,,221967,,,
quicgo,2,1120765.3660000002,,223376,,,
quicgo,2,1121851.584,,220558,92683,,92719
quicgo,2,1121866.0829999999,,221967,,,
quicgo,2,1121869.74,,223376,,,
quicgo,2,1123116.543,,220558,92735,,93101
quicgo,2,1123139.3969999999,,221967,,,
quicgo,2,1123145.81,,223376,,,
quicgo,2,1124357.158,,220558,92799,,93248
quicgo,2,1124440.04,,221630,,,
quicgo,2,1124450.581,,223039,,,
quicgo,2,1124459.609,,224448,,,
quicgo,2,1125581.637,,221630,92875,,93413
quicgo,2,1125607.748,,223039,,,
quicgo,2,1125614.0499999998,,224448,,,
quicgo,2,1126645.277,,221630,92919,,93235
quicgo,2,1126662.931,,223039,,,
quicgo,2,1126666.0569999998,,224448,,,
quicgo,2,1127637.746,,221630,92936,,93060
quicgo,2,1127651.353,,223039,,,
quicgo,2,1127672.294,,224448,,,
quicgo,2,1129382.733,,220221,92928,,92872
quicgo,2,1129413.663,,221630,,,
quicgo,2,1129417.771,,223039,,,
quicgo,2,1129420.617,,224448,,,
quicgo,2,1130763.567,,221630,92942,,93046
quicgo,2,1130795.74,,223039,,,
quicgo,2,1130804.9880000001,,224448,,,
quicgo,2,1131943.59,,221630,92978,,93238
quicgo,2,1132011.142,,223039,,,
quicgo,2,1132015.841,,224448,,,
quicgo,2,1132842.572,,221971,92970,,92917
quicgo,2,1132864.224,,223380,,,
quicgo,2,1133943.855,,220562,92938,,92716
quicgo,2,1133972.701,,221971,,,
quicgo,2,1133979.935,,223380,,,
quicgo,2,1135096.308,,220562,92935,,92917
quicgo,2,1135215.19,,221971,,,
quicgo,2,1135225.621,,223380,,,
quicgo,2,1136205.325,,220562,92951,,93067
quicgo,2,1136217.5990000002,,221971,,,
quicgo,2,1136220.5550000002,,223380,,,
quicgo,2,1137492.4610000001,,220562,92963,,93050
quicgo,2,1137543.892,,221971,,,
quicgo,2,1137550.926,,223028,,,
quicgo,2,1137683.4949999999,,224437,,,
quicgo,2,1138745.3869999999,,221619,93000,,93266
quicgo,2,1138972.6809999999,,223028,,,
quicgo,2,1138978.803,,224437,,,
quicgo,2,1139823.514,,221619,92940,,92521
quicgo,2,1139840.7480000001,,223028,,,
quicgo,2,1139845.096,,224437,,,
quicgo,2,1141576.4409999999,,220210,92960,,93103
quicgo,2,1141624.996,,221619,,,
quicgo,2,1141629.1639999999,,223028,,,
quicgo,2,1141631.769,,224437,,,
quicgo,2,1142575.294,,221619,92879,,92317
quicgo,2,1142589.392,,223028,,,
quicgo,2,1142592.898,,224437,,,
quicgo,2,1144492.222,,220210,92909,,93120
quicgo,2,1144566.7880000002,,221619,,,
quicgo,2,1144572.569,,223028,,,
quicgo,2,1144577.469,,224437,,,
quicgo,2,1145595.263,,221619,92938,,93146
quicgo,2,1145624.24,,223028,,,
quicgo,2,1145631.4239999999,,224437,,,
quicgo,2,1146647.71,,221958,92936,,92925
quicgo,2,1146668.22,,223367,,,
quicgo,2,1147745.061,,220549,92923,,92837
quicgo,2,1147792.814,,221958,,,
quicgo,2,1147796.4219999998,,223367,,,
quicgo,2,1148907.6889999998,,220549,92920,,92900
quicgo,2,1148970.061,,221958,,,
quicgo,2,1148976.233,,223367,,,
quicgo,2,1150033.585,224688,220549,92926,,92974
quicgo,2,1150046.55,,221958,,,
quicgo,2,1150049.977,,223367,,,
quicgo,2,1150053.4640000002,,224776,,,
quicgo,2,1151434.4479999999,,221958,92959,,93193
quicgo,2,1151502.771,,223027,,,
quicgo,2,1151511.2480000001,,224436,,,
quicgo,2,1151515.326,,225845,,,
quicgo,2,1152450.4440000001,,223027,92990,,93213
quicgo,2,1152480.322,,224436,,,
quicgo,2,1152490.953,,225845,,,
quicgo,2,1153600.7380000001,,223027,93014,,93186
quicgo,2,1153654.193,,224436,,,
quicgo,2,1153657.68,,225845,,,
quicgo,2,1154669.7079999999,,223027,92938,,92409
quicgo,2,1154685.6190000002,,224436,,,
quicgo,2,1154688.595,,225845,,,
quicgo,2,1155793.627,,223027,93012,,93535
quicgo,2,1155809.988,,224436,,,
quicgo,2,1155813.946,,225845,,,
quicgo,2,1157624.8250000002,,221618,93065,,93436
quicgo,2,1157664.974,,223027,,,
quicgo,2,1157672.368,,224436,,,
quicgo,2,1157677.4379999998,,225845,,,
quicgo,2,1158797.899,,223027,93060,,93026
quicgo,2,1158823.679,,224436,,,
quicgo,2,1158829.801,,225845,,,
quicgo,2,1160526.488,,221970,93131,,93634
quicgo,2,1160569.863,,223379,,,
quicgo,2,1160577.308,,224788,,,
quicgo,2,1161504.4000000001,,221970,93169,,93442
quicgo,2,1161541.9440000001,,223379,,,
quicgo,2,1161546.9840000002,,224788,,,
quicgo,2,1162611.024,,221970,93086,,92506
quicgo,2,1162624.1090000002,,223379,,,
quicgo,2,1162626.945,,224788,,,
quicgo,2,1164410.291,,220561,93156,,93653
quicgo,2,1164429.469,,221970,,,
quicgo,2,1164434.028,,223379,,,
quicgo,2,1164437.314,,224448,,,
quicgo,2,1164592.432,,225857,,,
quicgo,2,1165860.3760000002,,223039,93250,,93911
quicgo,2,1165888.972,,224448,,,
quicgo,2,1165896.677,,225857,,,
quicgo,2,1166930.037,,223039,93252,,93273
quicgo,2,1166950.567,,224448,,,
quicgo,2,1166953.663,,225857,,,
quicgo,2,1168535.235,,221630,93301,,93645
quicgo,2,1168553.491,,223039,,,
quicgo,2,1168557.418,,224448,,,
quicgo,2,1168560.2240000002,,225857,,,
quicgo,2,1169633.597,,223039,93269,,93050
quicgo,2,1169647.895,,224448,,,
quicgo,2,1169651.693,,225857,,,
quicgo,2,1170797.753,,223039,93279,,93355
quicgo,2,1170810.287,,224448,,,
quicgo,2,1170813.3029999998,,225857,,,
quicgo,2,1172124.362,,223039,93313,,93551
quicgo,2,1172199.599,,224448,,,
quicgo,2,1172227.754,,225857,,,
quicgo,2,1173247.067,,223039,93360,,93693
quicgo,2,1173318.5860000001,,224448,,,
quicgo,2,1173329.538,,225857,,,
quicgo,2,1174658.2249999999,,223379,93427,,93902
quicgo,2,1174724.866,,224788,,,
quicgo,2,1175377.753,,221970,93420,,93378
quicgo,2,1175404.205,,223379,,,
quicgo,2,1175410.708,,224788,,,
quicgo,2,1176451.696,,221970,93412,,93359
quicgo,2,1176464.541,,223379,,,
quicgo,2,1176468.068,,224788,,,
quicgo,2,1177506.148,,221970,93401,,93331
quicgo,2,1177541.246,,223379,,,
quicgo,2,1177545.1940000001,,224788,,,
quicgo,2,1178877.865,,221970,93427,,93614
quicgo,2,1178904.477,,223027,,,
quicgo,2,1178912.633,,224436,,,
quicgo,2,1178916.982,,225845,,,
quicgo,2,1180130.404,,223027,93460,,93693
quicgo,2,1180164.36,,224436,,,
quicgo,2,1180173.628,,225845,,,
quicgo,2,1181199.043,,223027,93482,,93644
quicgo,2,1181224.9340000001,,224436,,,
quicgo,2,1181229.763,,225845,,,
quicgo,2,1182191.809,,223027,93478,,93457
quicgo,2,1182229.2319999998,,224436,,,
quicgo,2,1182233.22,,225845,,,
quicgo,2,1183465.7340000002,,223027,93483,,93522
quicgo,2,1183485.092,,224436,,,
quicgo,2,1183490.6530000002,,225845,,,
quicgo,2,1185159.305,,221618,93474,,93417
quicgo,2,1185181.278,,223027,,,
quicgo,2,1185187.74,,224436,,,
quicgo,2,1185197.73,,225845,,,
quicgo,2,1186462.372,,223027,93492,,93620
quicgo,2,1186489.686,,224436,,,
quicgo,2,1186495.207,,225845,,,
quicgo,2,1187708.473,,223027,93431,,93007
quicgo,2,1187727.9710000001,,224436,,,
quicgo,2,1187731.728,,225845,,,
quicgo,2,1189204.864,,221970,93405,,93225
quicgo,2,1189241.225,,223379,,,
quicgo,2,1189245.062,,224788,,,
quicgo,2,1190203.095,,221970,93383,,93235
quicgo,2,1190218.114,,223379,,,
quicgo,2,1190221.761,,224788,,,
quicgo,2,1191393.312,,221970,93374,,93311
quicgo,2,1191407.22,,223379,,,
quicgo,2,1191460.1130000001,,224788,,,
quicgo,2,1192768.1439999999,,221970,93407,,93643
quicgo,2,1192792.7119999998,,223039,,,
quicgo,2,1192800.698,,224448,,,
quicgo,2,1192804.5750000002,,225857,,,
quicgo,2,1193953.888,,223039,93432,,93615
quicgo,2,1193983.5359999998,,224448,,,
quicgo,2,1193990.349,,225857,,,
quicgo,2,1195127.142,,223039,93475,,93780
quicgo,2,1195190.536,,224448,,,
quicgo,2,1195195.716,,225857,,,
quicgo,2,1196191.153,,223039,93479,,93510
quicgo,2,1196319.935,,224448,,,
quicgo,2,1196325.436,,225857,,,
quicgo,2,1197609.169,,223039,93165,,90975
quicgo,2,1197630.6509999998,,224448,,,
quicgo,2,1197635.871,,225857,,,
quicgo,2,1198335.4549999998,,223039,93007,,91903
quicgo,2,1198362.658,,224448,,,
quicgo,2,1198368.329,,225857,,,
quicgo,2,1199573.1439999999,,223039,92891,,92080
quicgo,2,1199602.301,,224448,,,
quicgo,2,1199608.443,,225857,,,
quicgo,2,1200786.877,,223039,92772,,91940
quicgo,2,1200884.117,,224448,,,
quicgo,2,1200893.114,,225857,,,
quicgo,2,1202085.99,,223379,92665,,91921
quicgo,2,1202117.3220000002,,224788,,,
quicgo,2,1203652.94,,220561,92633,,92410
quicgo,2,1203676.6560000002,,221970,,,
quicgo,2,1203680.2829999998,,223379,,,
quicgo,2,1203683.319,,224788,,,
quicgo,2,1204801.1779999998,,221970,92616,,92502
quicgo,2,1204818.3320000002,,223379,,,
quicgo,2,1204822.109,,224788,,,
quicgo,2,1205813.057,,221970,92582,,92346
quicgo,2,1205831.9039999999,,223379,,,
quicgo,2,1205835.7519999999,,224436,,,
quicgo,2,1205932.3099999998,,225845,,,
quicgo,2,1207074.448,,223027,92482,,91788
quicgo,2,1207194.413,,224436,,,
quicgo,2,1207200.504,,225845,,,
quicgo,2,1208889.441,,221618,92471,,92402
quicgo,2,1208948.597,,223027,,,
quicgo,2,1208953.857,,224436,,,
quicgo,2,1208957.795,,225845,,,
quicgo,2,1209971.522,,223027,92459,,92377
quicgo,2,1209997.803,,224436,,,
quicgo,2,1210004.286,,225845,,,
quicgo,2,1210937.5010000002,,223027,92367,,91726
quicgo,2,1210954.1730000002,,224436,,,
quicgo,2,1210959.764,,225845,,,
quicgo,2,1212175.5720000002,,223027,92230,,91276
quicgo,2,1212189.72,,224436,,,
quicgo,2,1212193.788,,225845,,,
quicgo,2,1214093.405,,221618,92216,,92119
quicgo,2,1214121.5299999998,,223027,,,
quicgo,2,1214127.301,,224436,,,
quicgo,2,1214131.84,,225845,,,
quicgo,2,1215164.304,,223027,92181,,91937
quicgo,2,1215193.101,,224436,,,
quicgo,2,1215202.759,,225845,,,
quicgo,2,1215679.632,,224773,92048,,91118
quicgo,2,1216749.043,,221955,92070,,92226
quicgo,2,1216813.048,,223364,,,
quicgo,2,1216839.209,,224773,,,
quicgo,2,1217898.51,,221955,92089,,92229
quicgo,2,1217914.381,,223364,,,
quicgo,2,1217917.347,,224773,,,
quicgo,2,1219021.505,,221955,92113,,92282
quicgo,2,1219044.52,,223364,,,
quicgo,2,1219050.8420000002,,224773,,,
quicgo,2,1220243.4249999998,,221955,92160,,92493
quicgo,2,1220307.74,,223036,,,
quicgo,2,1220313.672,,224445,,,
quicgo,2,1220316.3669999999,,225854,,,
quicgo,2,1221490.7619999999,,223036,92133,,91952
quicgo,2,1221554.416,,224445,,,
quicgo,2,1221562.422,,225854,,,
quicgo,2,1223208.525,,221627,92156,,92320
quicgo,2,1223266.208,,223036,,,
quicgo,2,1223271.7789999999,,224445,,,
quicgo,2,1223276.067,,225854,,,
quicgo,2,1224294.0920000002,,223036,92163,,92212
quicgo,2,1224316.366,,224445,,,
quicgo,2,1224323.5899999999,,225854,,,
quicgo,2,1225972.263,,221627,92137,,91955
quicgo,2,1225991.1400000001,,223036,,,
quicgo,2,1226021.6,,224445,,,
quicgo,2,1226028.152,,225854,,,
quicgo,2,1227171.1069999998,,223036,92118,,91992
quicgo,2,1227193.04,,224445,,,
quicgo,2,1227197.739,,225854,,,
quicgo,2,1228365.051,,223036,92106,,92026
quicgo,2,1228391.974,,224445,,,
quicgo,2,1228398.316,,225854,,,
quicgo,2,1229417.86,,223388,92068,,91806
quicgo,2,1229501.293,,224797,,,
quicgo,2,1231028.479,,220570,92058,,91995
quicgo,2,1231046.574,,221979,,,
quicgo,2,1231050.602,,223388,,,
quicgo,2,1231053.528,,224797,,,
quicgo,2,1232158.287,,221979,92083,,92261
quicgo,2,1232171.583,,223388,,,
quicgo,2,1232174.98,,224797,,,
quicgo,2,1233304.161,,221979,92021,,91593
quicgo,2,1233329.07,,223388,,,
quicgo,2,1233334.0,,224445,,,
quicgo,2,1233388.136,,225854,,,
quicgo,2,1235345.272,,221627,92089,,92568
quicgo,2,1235452.2710000002,,223036,,,
quicgo,2,1235458.955,,224445,,,
quicgo,2,1235463.624,,225854,,,
quicgo,2,1236678.1739999999,,223036,92083,,92043
quicgo,2,1236697.412,,224445,,,
quicgo,2,1236701.71,,225854,,,
quicgo,2,1238007.376,,221627,92114,,92331
quicgo,2,1238024.8099999998,,223036,,,
quicgo,2,1238028.327,,224445,,,
quicgo,2,1238031.263,,225854,,,
quicgo,2,1239734.282,,221627,92084,,91879
quicgo,2,1239748.069,,223036,,,
quicgo,2,1239751.145,,224445,,,
quicgo,2,1239753.3390000002,,225854,,,
quicgo,2,1240943.7519999999,,223036,92056,,91866
quicgo,2,1241035.992,,224445,,,
quicgo,2,1241047.625,,225854,,,
quicgo,2,1242287.1479999998,226097,223036,92059,,92084
quicgo,2,1242325.233,,224445,,,
quicgo,2,1242334.22,,225854,,,
quicgo,2,1242340.563,,227263,,,
quicgo,2,1243254.2189999998,,224785,92003,,91615
quicgo,2,1243280.47,,226194,,,
quicgo,2,1244343.518,,223376,92099,,92778
quicgo,2,1244370.792,,224785,,,
quicgo,2,1244377.635,,226194,,,
quicgo,2,1245444.631,,223376,92198,,92897
quicgo,2,1245462.446,,224785,,,
quicgo,2,1245468.057,,226194,,,
quicgo,2,1246531.025,,223376,92273,,92805
quicgo,2,1246549.682,,224785,,,
quicgo,2,1246555.713,,225853,,,
quicgo,2,1246723.643,,227262,,,
quicgo,2,1248022.171,,224444,92395,,93250
quicgo,2,1248043.162,,225853,,,
quicgo,2,1248048.182,,227262,,,
quicgo,2,1249072.0329999998,,224444,92489,,93154
quicgo,2,1249097.533,,225853,,,
quicgo,2,1249103.895,,227262,,,
quicgo,2,1250254.9160000002,,224444,92493,,92521
quicgo,2,1250283.602,,225853,,,
quicgo,2,1250289.243,,227262,,,
quicgo,2,1251820.877,,223035,92547,,92931
quicgo,2,1251839.273,,224444,,,
quicgo,2,1251843.05,,225853,,,
quicgo,2,1251845.906,,227262,,,
quicgo,2,1253027.41,,224444,92526,,92383
quicgo,2,1253047.128,,225853,,,
quicgo,2,1253053.14,,227262,,,
quicgo,2,1254133.453,,224444,92529,,92556
quicgo,2,1254147.2100000002,,225853,,,
quicgo,2,1254150.346,,227262,,,
quicgo,2,1255303.787,,224444,92537,,92598
quicgo,2,1255328.074,,225853,,,
quicgo,2,1255334.106,,227262,,,
quicgo,2,1256547.377,,224444,92467,,91982
quicgo,2,1256576.354,,225853,,,
quicgo,2,1256585.862,,227262,,,
quicgo,2,1257626.737,,224784,92510,,92818
quicgo,2,1257651.075,,226193,,,
quicgo,2,1258789.986,,223375,92546,,92804
quicgo,2,1258846.376,,224784,,,
quicgo,2,1258850.384,,226193,,,
quicgo,2,1259815.511,,223375,92575,,92780
quicgo,2,1259830.32,,224784,,,
quicgo,2,1259833.847,,226193,,,
quicgo,2,1260963.505,,223375,92543,,92324
quicgo,2,1260976.611,,224432,,,
quicgo,2,1260980.859,,225841,,,
quicgo,2,1260983.284,,227250,,,
quicgo,2,1262958.36,,223023,92618,,93149
quicgo,2,1263033.547,,224432,,,
quicgo,2,1263042.394,,225841,,,
quicgo,2,1263050.6809999999,,227250,,,
quicgo,2,1263995.788,,224432,92674,,93073
quicgo,2,1264017.861,,225841,,,
quicgo,2,1264021.719,,227250,,,
quicgo,2,1265081.421,,224432,92692,,92820
quicgo,2,1265098.1730000002,,225841,,,
quicgo,2,1265101.5999999999,,227250,,,
quicgo,2,1266191.947,,224432,92706,,92808
quicgo,2,1266234.3699999999,,225841,,,
quicgo,2,1266240.0210000002,,227250,,,
quicgo,2,1268061.412,,223023,92692,,92599
quicgo,2,1268080.7589999998,,224432,,,
quicgo,2,1268090.408,,225841,,,
quicgo,2,1268097.973,,227250,,,
quicgo,2,1269074.288,,224432,92672,,92537
quicgo,2,1269091.812,,225841,,,
quicgo,2,1269096.451,,227250,,,
quicgo,2,1270495.285,,224432,92688,,92806
quicgo,2,1270525.964,,225841,,,
quicgo,2,1270532.1369999999,,227250,,,
quicgo,2,1270657.311,,226193,92563,,91693
quicgo,2,1272018.387,,223375,92622,,93039
quicgo,2,1272052.143,,224784,,,
quicgo,2,1272057.683,,226193,,,
quicgo,2,1273140.1949999998,,223375,92657,,92904
quicgo,2,1273167.248,,224784,,,
quicgo,2,1273172.318,,226193,,,
quicgo,2,1274241.443,,223375,92694,,92954
quicgo,2,1274258.706,,224784,,,
quicgo,2,1274262.995,,225863,,,
quicgo,2,1274317.1099999999,,227272,,,
quicgo,2,1275293.4600000002,,224454,92734,,93021
quicgo,2,1275306.8760000002,,225863,,,
quicgo,2,1275309.601,,227272,,,
quicgo,2,1276610.3800000001,,224454,92769,,93020
quicgo,2,1276637.403,,225863,,,
quicgo,2,1276643.625,,227272,,,
quicgo,2,1277746.7010000001,,224454,92726,,92427
quicgo,2,1277886.4940000002,,225863,,,
quicgo,2,1277893.578,,227272,,,
quicgo,2,1279414.516,,223045,92742,,92856
quicgo,2,1279459.584,,224454,,,
quicgo,2,1279463.832,,225863,,,
quicgo,2,1279466.447,,227272,,,
