arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,client,5,705781,18104,,299645,20298,
migrate_demo,client,5,711086,18200,,302092,20298,
migrate_demo,client,5,716309,18344,,305759,20298,
migrate_demo,client,5,721572,18440,,308204,20298,
migrate_demo,client,5,726845,18536,,310631,20298,
migrate_demo,client,5,732038,18632,,313049,20298,
migrate_demo,client,5,737246,18776,,316457,20298,
migrate_demo,client,5,742546,18824,,317695,20298,
migrate_demo,client,5,747846,18968,,321400,20298,
migrate_demo,client,5,753097,19064,,323851,20298,
migrate_demo,client,5,758394,19160,,326298,20298,
migrate_demo,client,5,763746,19256,,328736,20298,
migrate_demo,client,5,768974,19400,,332158,20298,
migrate_demo,client,5,774213,19496,,334655,20298,
migrate_demo,client,5,779723,19592,,337128,20298,
migrate_demo,client,5,784950,19688,,339362,20298,
migrate_demo,client,5,790201,19784,,341864,20298,
migrate_demo,client,5,795411,19928,,345348,20298,
migrate_demo,client,5,800650,19976,,346607,20298,
migrate_demo,client,5,805915,20120,,350370,20298,
migrate_demo,client,5,811245,20216,,352849,20298,
migrate_demo,client,5,816547,20312,,355316,20298,
migrate_demo,client,5,822017,20408,,357544,20298,
migrate_demo,client,5,827325,20504,,360048,20298,
migrate_demo,client,5,832620,20648,,363765,20298,
migrate_demo,client,5,837914,20744,,366029,20298,
migrate_demo,client,5,843166,20840,,368541,20298,
migrate_demo,client,5,848484,20936,,371025,20298,
migrate_demo,client,5,853723,21032,,373481,20298,
migrate_demo,client,5,858993,21176,,376928,20298,
migrate_demo,client,5,864467,21272,,379436,20298,
migrate_demo,client,5,869796,21416,,382925,20298,
migrate_demo,client,5,875073,21464,,384185,20298,
migrate_demo,client,5,880354,21560,,386694,20298,
migrate_demo,client,5,885834,21704,,390210,20298,
migrate_demo,client,5,891158,21800,,392729,20298,
migrate_demo,client,5,896478,21896,,395002,20298,
migrate_demo,client,5,901885,21992,,397543,20298,
migrate_demo,client,5,907192,22088,,400046,20298,
migrate_demo,client,5,912521,22232,,403564,20298,
migrate_demo,client,5,917825,22328,,405838,20298,
migrate_demo,client,5,923127,22424,,408370,20298,
migrate_demo,client,5,928526,22520,,410885,20298,
migrate_demo,client,5,933833,22616,,413380,20298,
migrate_demo,client,5,939140,22760,,416849,20298,
migrate_demo,client,5,944357,22856,,419339,20298,
migrate_demo,client,5,949757,22952,,421840,20298,
migrate_demo,client,5,954973,23048,,424324,20298,
migrate_demo,client,5,960213,23192,,427781,20298,
migrate_demo,client,5,965559,23240,,429025,20298,
migrate_demo,client,5,970833,23384,,432752,20298,
migrate_demo,client,5,976046,23480,,435012,20298,
migrate_demo,client,5,981361,23576,,437297,20298,
migrate_demo,client,5,986612,23672,,439828,20298,
migrate_demo,client,5,991895,23768,,442110,20298,
migrate_demo,client,5,997186,23912,,445687,20298,
migrate_demo,client,5,1002384,24008,,448249,20298,
migrate_demo,client,5,1007623,24152,,451805,20298,
migrate_demo,client,5,1012857,24200,,453090,20298,
migrate_demo,client,5,1018125,24296,,455627,20298,
migrate_demo,client,5,1023383,24392,,458125,20298,
migrate_demo,client,5,1028688,24536,,461847,20298,
migrate_demo,client,5,1033953,24632,,464312,20298,
migrate_demo,client,5,1039249,24728,,466617,20298,
migrate_demo,client,5,1044583,24872,,470140,20298,
migrate_demo,client,5,1049789,25016,,473458,20298,
migrate_demo,client,5,1055110,25064,,474678,20298,
migrate_demo,client,5,1060344,25160,,477120,20298,
migrate_demo,client,5,1065631,25256,,479327,20298,
migrate_demo,client,5,1070878,25352,,481814,20298,
migrate_demo,client,5,1076195,25496,,485290,20298,
migrate_demo,client,5,1081362,25640,,488798,20298,
migrate_demo,client,5,1086573,25736,,491102,20298,
migrate_demo,client,5,1091798,25784,,492369,20298,
migrate_demo,client,5,1096993,25928,,495953,20298,
migrate_demo,client,5,1102307,25976,,497240,20298,
migrate_demo,client,5,1107638,26120,,500801,20298,
migrate_demo,client,5,1112829,26216,,503366,20298,
migrate_demo,client,5,1118031,26312,,505880,20298,
migrate_demo,client,5,1123285,26408,,508155,20298,
migrate_demo,client,5,1128511,26552,,511732,20298,
migrate_demo,client,5,1133889,26600,,513014,20298,
migrate_demo,client,5,1139155,26744,,516795,20298,
migrate_demo,client,5,1144399,26888,,520318,20298,
migrate_demo,client,5,1149669,26936,,521585,20298,
migrate_demo,client,5,1155007,27032,,524096,20298,
migrate_demo,client,5,1160223,27128,,526369,20298,
migrate_demo,client,5,1165584,27272,,530124,20298,
migrate_demo,client,5,1170744,27368,,532421,20298,
migrate_demo,client,5,1175941,27512,,535980,20298,
migrate_demo,client,5,1181225,27560,,537258,20298,
migrate_demo,client,5,1186515,27704,,540820,20298,
migrate_demo,client,5,1191814,27800,,543132,20298,
migrate_demo,client,5,1197082,27896,,545689,20298,
migrate_demo,client,5,1202389,27992,,548027,20298,
migrate_demo,client,5,1207691,28088,,550597,20298,
migrate_demo,client,5,1212948,28184,,553117,20298,
migrate_demo,client,5,1218263,28280,,555405,20298,
migrate_demo,client,5,1223581,28424,,559205,20298,
migrate_demo,client,5,1228830,28520,,561708,20298,
migrate_demo,client,5,1234071,28616,,564187,20298,
migrate_demo,client,5,1239354,28760,,567655,20298,
migrate_demo,client,5,1244615,28808,,568908,20298,
migrate_demo,client,5,1249920,28904,,571403,20298,
migrate_demo,client,5,1255314,29048,,574915,20298,
migrate_demo,client,5,1260518,29144,,577415,20298,
migrate_demo,client,5,1265821,29240,,579668,20298,
migrate_demo,client,5,1271038,29384,,583222,20298,
migrate_demo,client,5,1276235,29432,,584489,20298,
migrate_demo,client,5,1281565,29528,,586801,20298,
migrate_demo,client,5,1286806,29672,,590403,20298,
migrate_demo,client,5,1292056,29768,,592971,20298,
