arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,client,1,41161,12200,,22319,22319,
migrate_demo,client,1,46311,12200,,22319,22319,
migrate_demo,client,1,51484,12200,,22319,22319,
migrate_demo,client,1,56648,12200,,22319,22319,
migrate_demo,client,1,62028,12200,,22150,20974,
migrate_demo,client,1,67179,12200,,22150,20974,
migrate_demo,client,1,72292,12200,,22150,20974,
migrate_demo,client,1,77467,12200,,22150,20974,
migrate_demo,client,1,82548,12200,,22150,20974,
migrate_demo,client,1,87757,12200,,21418,20220,
migrate_demo,client,1,92939,12200,,21418,20220,
migrate_demo,client,1,98106,12200,,21418,20220,
migrate_demo,client,1,103310,12200,,21418,20220,
migrate_demo,client,1,108501,12200,,21146,20220,
migrate_demo,client,1,113701,12200,,21847,20220,
migrate_demo,client,1,118922,12200,,22622,20220,
migrate_demo,client,1,124094,12200,,22622,20220,
migrate_demo,client,1,129223,12200,,21964,20220,
migrate_demo,client,1,134393,12200,,22442,20220,
migrate_demo,client,1,139563,12200,,23263,20220,
migrate_demo,client,1,144750,12200,,25281,20220,
migrate_demo,client,1,149989,12200,,26797,20220,
migrate_demo,client,1,155156,12200,,29198,20220,
migrate_demo,client,1,160308,12200,,31025,20220,
migrate_demo,client,1,165508,12200,,33823,20220,
migrate_demo,client,1,170710,12200,,35492,20220,
migrate_demo,client,1,175920,12200,,37412,20220,
migrate_demo,client,1,181090,12200,,40506,20220,
migrate_demo,client,1,186328,12200,,42371,20220,
migrate_demo,client,1,191495,12200,,45387,20220,
migrate_demo,client,1,196692,12200,,47622,20220,
migrate_demo,client,1,201785,12200,,49659,20220,
migrate_demo,client,1,207019,12200,,51706,20220,
migrate_demo,client,1,212213,12200,,54894,20220,
migrate_demo,client,1,217446,12200,,57017,20220,
migrate_demo,client,1,222728,12200,,60445,20220,
migrate_demo,client,1,227891,12200,,62601,20220,
migrate_demo,client,1,233090,12200,,64655,20220,
migrate_demo,client,1,238258,12200,,68937,20220,
migrate_demo,client,1,243441,12200,,71180,20220,
migrate_demo,client,1,248665,12200,,74267,20220,
migrate_demo,client,1,253910,12200,,75419,20220,
migrate_demo,client,1,259101,12200,,77531,20220,
migrate_demo,client,1,264263,12200,,81111,20220,
migrate_demo,client,1,269435,12200,,83211,20220,
migrate_demo,client,1,274687,12200,,85637,20220,
migrate_demo,client,1,279865,12200,,87867,20220,
migrate_demo,client,1,285051,12200,,91356,20220,
migrate_demo,client,1,290253,12200,,93428,20220,
migrate_demo,client,1,295436,12200,,96685,20220,
migrate_demo,client,1,300632,12200,,97954,20220,
migrate_demo,client,1,305825,12200,,101520,20220,
migrate_demo,client,1,311014,12200,,103945,20220,
migrate_demo,client,1,316146,12200,,106397,20220,
migrate_demo,client,1,321296,12200,,108793,20220,
migrate_demo,client,1,326549,12200,,111154,20220,
migrate_demo,client,1,331725,12200,,114526,20220,
migrate_demo,client,1,336844,12200,,117840,20220,
migrate_demo,client,1,342060,12200,,119067,20220,
migrate_demo,client,1,347259,12200,,121531,20220,
migrate_demo,client,1,352425,12200,,125043,20220,
migrate_demo,client,1,357688,12200,,127203,20220,
migrate_demo,client,1,362847,12200,,130690,20220,
migrate_demo,client,1,368042,12200,,131895,20220,
migrate_demo,client,1,373205,12200,,134312,20220,
migrate_demo,client,1,378377,12200,,137697,20220,
migrate_demo,client,1,383524,12200,,139866,20220,
migrate_demo,client,1,388736,12200,,143340,20220,
migrate_demo,client,1,393906,12220,,144541,20220,
migrate_demo,client,1,399107,12370,,148163,20220,
migrate_demo,client,1,404296,12470,,150411,20220,
migrate_demo,client,1,409452,12570,,152771,20220,
migrate_demo,client,1,414685,12670,,154916,20220,
migrate_demo,client,1,419916,12770,,157344,20220,
migrate_demo,client,1,425050,12920,,160979,20220,
migrate_demo,client,1,430184,13020,,163421,20220,
migrate_demo,client,1,435387,13120,,165849,20220,
migrate_demo,client,1,440601,13220,,168185,20220,
migrate_demo,client,1,445743,13320,,170780,20220,
migrate_demo,client,1,451080,13420,,173421,20220,
migrate_demo,client,1,456279,13520,,175784,20220,
migrate_demo,client,1,461456,13620,,178299,20220,
migrate_demo,client,1,466769,13720,,180571,20220,
migrate_demo,client,1,471964,13816,,183091,20220,
migrate_demo,client,1,477190,13960,,186851,20220,
migrate_demo,client,1,482422,14056,,189093,20220,
migrate_demo,client,1,487660,14152,,191599,20220,
migrate_demo,client,1,492832,14248,,194098,20220,
migrate_demo,client,1,498050,14344,,196365,20220,
migrate_demo,client,1,503227,14440,,198884,20220,
migrate_demo,client,1,508441,14536,,201379,20220,
migrate_demo,client,1,513636,14680,,205095,20220,
migrate_demo,client,1,518883,14776,,207558,20220,
migrate_demo,client,1,524104,14872,,210009,20220,
migrate_demo,client,1,529306,14968,,212457,20220,
migrate_demo,client,1,534491,15064,,214669,20220,
migrate_demo,client,1,539758,15160,,217168,20220,
migrate_demo,client,1,544905,15304,,220874,20220,
migrate_demo,client,1,550071,15400,,223137,20220,
migrate_demo,client,1,555298,15496,,225633,20220,
migrate_demo,client,1,560484,15592,,227875,20220,
migrate_demo,client,1,565703,15688,,230389,20220,
migrate_demo,client,1,570999,15784,,232667,20220,
migrate_demo,client,1,576208,15880,,235196,20220,
migrate_demo,client,1,581360,16024,,238725,20220,
migrate_demo,client,1,586540,16120,,240997,20220,
migrate_demo,client,1,591793,16264,,244590,20220,
migrate_demo,client,1,597044,16312,,245881,20220,
migrate_demo,client,1,602412,16408,,248202,20220,
migrate_demo,client,1,607621,16504,,250768,20220,
migrate_demo,client,1,612820,16648,,254582,20220,
migrate_demo,client,1,618207,16744,,257085,20220,
migrate_demo,client,1,623409,16840,,259568,20220,
migrate_demo,client,1,628600,16936,,261804,20220,
migrate_demo,client,1,633771,17032,,264088,20220,
migrate_demo,client,1,639095,17128,,266638,20220,
migrate_demo,client,1,644276,17272,,270395,20220,
migrate_demo,client,1,649477,17368,,272642,20220,
migrate_demo,client,1,654695,17464,,275160,20220,
migrate_demo,client,1,659868,17560,,277651,20220,
migrate_demo,client,1,665020,17656,,280141,20220,
migrate_demo,client,1,670300,17752,,282394,20220,
migrate_demo,client,1,675485,17848,,284902,20220,
migrate_demo,client,1,680625,17992,,288432,20220,
migrate_demo,client,1,685776,18088,,290949,20220,
migrate_demo,client,1,690969,18184,,293445,20220,
migrate_demo,client,1,696154,18280,,295925,20220,
migrate_demo,client,1,701327,18424,,299378,20220,
migrate_demo,client,1,706577,18472,,300639,20220,
migrate_demo,client,1,711785,18568,,303138,20220,
migrate_demo,client,1,716964,18712,,306846,20220,
migrate_demo,client,1,722181,18808,,309107,20220,
migrate_demo,client,1,727396,18904,,311597,20220,
