arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,server,5,537580,12200,,20740,20677,
migrate_demo,server,5,542901,12200,,20740,20677,
migrate_demo,server,5,548221,12200,,20740,20677,
migrate_demo,server,5,553666,12200,,20740,20677,
migrate_demo,server,5,558948,23180,,21535,20677,
migrate_demo,server,5,564276,23180,,21535,20677,
migrate_demo,server,5,569648,23180,,21535,20677,
migrate_demo,server,5,575066,25652,,21404,20493,
migrate_demo,server,5,580350,36632,,20983,20262,
migrate_demo,server,5,585744,45172,,20876,20262,
migrate_demo,server,5,591086,45172,,20876,20262,
migrate_demo,server,5,596603,47724,,20818,20262,
migrate_demo,server,5,601884,62748,,21209,20262,
migrate_demo,server,5,607273,75268,,22436,20262,
migrate_demo,server,5,612615,89040,,24724,20262,
migrate_demo,server,5,618127,98284,,24071,20262,
migrate_demo,server,5,623416,111604,,23478,20262,
migrate_demo,server,5,628729,123592,,24272,20262,
migrate_demo,server,5,634074,136912,,26250,20262,
migrate_demo,server,5,639521,150232,,28710,20262,
migrate_demo,server,5,644811,162220,,31121,20262,
migrate_demo,server,5,650067,175540,,33747,20262,
migrate_demo,server,5,655285,187828,,35535,20262,
migrate_demo,server,5,660706,199124,,37073,20262,
migrate_demo,server,5,666093,213244,,39421,20262,
migrate_demo,server,5,671335,227364,,41928,20262,
migrate_demo,server,5,676557,238660,,44322,20262,
migrate_demo,server,5,681775,252780,,47265,20262,
migrate_demo,server,5,686993,264076,,49389,20262,
migrate_demo,server,5,692184,278196,,52389,20262,
migrate_demo,server,5,697413,289492,,54814,20262,
migrate_demo,server,5,702690,303612,,57618,20262,
migrate_demo,server,5,707877,314908,,60035,20262,
migrate_demo,server,5,713240,327616,,62241,20262,
migrate_demo,server,5,718474,341736,,65383,20262,
migrate_demo,server,5,723696,353032,,67769,20262,
migrate_demo,server,5,728906,367212,,70583,20262,
migrate_demo,server,5,734156,378988,,72991,20262,
migrate_demo,server,5,739542,390764,,75374,20262,
migrate_demo,server,5,744783,405484,,78307,20262,
migrate_demo,server,5,749986,417260,,80787,20262,
migrate_demo,server,5,755333,431980,,83758,20262,
migrate_demo,server,5,760568,443756,,86203,20262,
migrate_demo,server,5,765760,455532,,88692,20262,
migrate_demo,server,5,771081,467308,,91229,20262,
migrate_demo,server,5,776270,480556,,93511,20262,
migrate_demo,server,5,781642,495276,,96833,20262,
migrate_demo,server,5,787075,508524,,99170,20262,
migrate_demo,server,5,792325,520300,,101556,20262,
migrate_demo,server,5,797711,532076,,104194,20262,
migrate_demo,server,5,802958,546796,,107238,20262,
migrate_demo,server,5,808190,558572,,109724,20262,
migrate_demo,server,5,813524,573292,,112822,20262,
migrate_demo,server,5,818771,585068,,115259,20262,
migrate_demo,server,5,824014,596844,,117528,20262,
migrate_demo,server,5,829313,608620,,120128,20262,
migrate_demo,server,5,834754,621868,,122453,20262,
migrate_demo,server,5,839973,636588,,125541,20262,
migrate_demo,server,5,845206,649836,,128060,20262,
migrate_demo,server,5,850465,661612,,130685,20262,
migrate_demo,server,5,855805,673388,,133344,20262,
migrate_demo,server,5,861074,688108,,136406,20262,
migrate_demo,server,5,866332,699884,,138774,20262,
migrate_demo,server,5,871692,714604,,141973,20262,
migrate_demo,server,5,876957,726380,,144147,20262,
migrate_demo,server,5,882240,738156,,146677,20262,
migrate_demo,server,5,887494,752876,,149569,20262,
migrate_demo,server,5,892698,764652,,151879,20262,
migrate_demo,server,5,897882,776428,,154473,20262,
migrate_demo,server,5,903174,791148,,157500,20262,
migrate_demo,server,5,908411,802924,,159885,20262,
migrate_demo,server,5,913747,814700,,162160,20262,
migrate_demo,server,5,919012,829420,,165422,20262,
migrate_demo,server,5,924212,841196,,167682,20262,
migrate_demo,server,5,929511,852972,,170302,20262,
migrate_demo,server,5,934708,867692,,173114,20262,
migrate_demo,server,5,939920,879468,,175473,20262,
migrate_demo,server,5,945192,891244,,177856,20262,
migrate_demo,server,5,950451,905964,,181054,20262,
migrate_demo,server,5,955644,917740,,183351,20262,
migrate_demo,server,5,960855,929516,,185733,20262,
migrate_demo,server,5,966176,944236,,188657,20262,
migrate_demo,server,5,971540,956012,,191118,20262,
migrate_demo,server,5,976853,967788,,193531,20262,
migrate_demo,server,5,982152,982508,,196691,20262,
migrate_demo,server,5,987430,994284,,199163,20262,
migrate_demo,server,5,992697,1009004,,202043,20262,
migrate_demo,server,5,998005,1020780,,204521,20262,
migrate_demo,server,5,1003296,1032556,,206952,20262,
migrate_demo,server,5,1008483,1047276,,210223,20262,
migrate_demo,server,5,1013769,1059052,,212533,20262,
migrate_demo,server,5,1018984,1070828,,214887,20262,
migrate_demo,server,5,1024299,1082604,,217547,20262,
migrate_demo,server,5,1029576,1097324,,220493,20262,
migrate_demo,server,5,1034830,1109100,,222882,20262,
migrate_demo,server,5,1040172,1123820,,225844,20262,
migrate_demo,server,5,1045459,1135596,,228188,20262,
migrate_demo,server,5,1050835,1147372,,230828,20262,
migrate_demo,server,5,1056128,1160620,,233666,20262,
migrate_demo,server,5,1061442,1175340,,236717,20262,
migrate_demo,server,5,1066730,1187116,,239063,20262,
migrate_demo,server,5,1072126,1198892,,241402,20262,
